,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
44,0,0,0,0,0,3,6,1,0,0,0,0,0,1,7,0,0,0,2,2,0,1,0,0,0,8,0,2,1,10,2,13,14,7,6,4,7,6,0,0,2,0,3,4,0,5,0,3,20,27,26,16,4,2,0,1,1,0,0,0,15,5,0,0,1,0,0,0,1,0,0,2,8,0,7,2,0,0,0,0,2,7,3,9,1,0,10,2,0,1,8,10,3,12,2,0,0,0,0,1,2,0,0,2,0,2,0,0,2,6,0,0,0,7,13,13,5,10,9,18,8,0,0,2,0,0,1,0,0,7,0,0,0,2,0,0,0,8,0,4,2,3,0,0,7,0,2,6,0,2,0
45,0,0,0,0,0,0,5,7,1,0,0,0,0,0,3,4,0,0,2,4,0,0,0,0,0,0,7,0,1,2,7,3,12,14,6,8,3,13,3,0,1,2,1,0,0,0,4,0,10,17,33,25,15,3,2,0,1,0,0,0,6,14,4,0,0,1,0,0,0,0,0,0,0,5,0,9,1,0,0,0,0,0,4,4,10,0,6,9,0,0,3,7,6,2,9,0,0,0,0,0,3,1,0,0,0,0,2,0,2,8,3,0,0,0,4,12,12,11,7,8,15,8,0,0,0,0,0,0,0,2,4,0,0,2,2,0,0,2,7,0,1,4,0,0,0,3,2,8,5,2,0
46,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,4,2,8,10,5,4,3,11,1,0,0,0,0,0,0,0,0,1,11,23,30,21,12,2,0,0,0,0,1,0,4,10,3,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,1,1,7,0,3,7,0,0,0,4,2,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,9,9,12,3,5,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1,0,0,2,0,5,4,0
47,0,0,7,0,0,0,2,0,3,1,0,1,0,7,2,0,2,0,2,2,0,9,0,0,0,0,0,0,3,0,0,0,3,9,6,10,3,4,1,7,1,1,0,0,0,0,1,0,0,1,11,22,31,21,11,2,0,0,1,0,1,0,5,8,4,0,0,0,0,1,0,0,0,0,2,3,1,4,7,0,1,0,0,0,1,1,7,0,0,6,2,0,0,5,0,0,7,0,0,0,2,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,2,9,5,13,3,12,8,3,0,0,7,0,0,2,0,1,7,0,1,0,0,0,0,0,1,2,0,0,1,0,0,2,0,5,4
48,0,0,0,6,0,0,2,8,0,0,0,0,0,0,6,0,0,5,0,1,0,0,6,0,0,0,0,0,0,9,0,6,0,3,8,8,9,4,1,0,13,3,7,0,0,0,0,0,0,0,2,12,22,30,24,14,5,0,0,0,1,0,0,3,8,7,0,0,0,0,0,0,0,0,0,1,3,0,4,6,0,0,0,6,6,0,2,6,0,0,5,1,0,0,2,0,0,6,0,0,0,1,0,0,0,3,0,0,2,1,0,0,3,3,0,0,0,3,5,5,11,3,9,7,0,0,0,6,0,0,0,0,1,9,0,0,0,2,0,0,0,0,0,0,0,0,2,1,1,2,3
49,0,0,0,0,5,0,0,1,6,0,0,2,0,0,0,5,2,0,4,0,0,0,0,6,0,0,5,0,0,0,8,0,6,0,2,7,7,8,3,0,3,11,2,7,0,0,2,0,0,0,0,2,14,27,29,29,19,7,2,0,0,6,2,0,1,7,6,0,0,2,0,0,0,0,2,0,3,3,0,9,8,0,0,0,5,4,0,7,5,0,0,10,0,2,0,1,2,5,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,2,0,5,0,1,7,3,11,3,8,7,0,0,0,4,0,0,2,0,0,7,0,5,0,7,0,0,0,0,0,5,0,0,1,6,0,0
50,0,0,0,0,0,3,2,1,1,2,0,0,0,0,2,0,4,2,2,6,0,0,0,0,3,0,0,4,0,1,0,9,0,6,0,4,6,13,5,0,1,3,12,2,3,0,0,0,0,0,6,0,4,15,27,28,29,19,7,0,6,0,5,0,0,1,4,3,0,0,0,0,0,0,0,4,0,2,3,0,8,5,0,1,1,2,10,0,4,4,2,0,6,0,0,0,0,1,3,1,2,0,0,0,0,0,0,0,2,6,0,0,0,0,0,1,0,11,1,0,4,3,8,2,5,4,0,0,0,6,0,0,2,2,0,6,0,7,0,4,0,2,0,0,0,1,2,6,0,8,0
51,0,0,0,0,5,0,1,0,0,3,4,0,2,0,0,7,0,1,0,0,11,1,5,1,5,1,0,0,2,0,6,0,7,0,2,0,0,3,18,10,0,0,2,13,4,1,0,0,1,1,0,4,0,5,15,26,25,34,24,12,0,5,0,8,0,0,6,0,1,0,1,1,0,1,0,0,1,0,0,2,0,13,3,0,0,0,0,9,5,2,0,1,2,3,1,2,0,0,0,4,0,0,2,1,3,0,0,0,0,0,2,0,0,0,5,0,0,1,12,2,0,0,4,4,3,10,0,0,0,0,2,0,0,0,0,0,5,0,6,5,9,0,7,1,0,2,0,0,5,0,4
52,0,0,2,0,0,2,0,0,0,0,0,4,0,4,8,0,7,0,9,8,1,13,3,1,0,3,0,0,0,1,0,5,0,9,0,2,0,2,8,14,9,0,0,3,9,2,1,0,0,0,3,0,4,0,5,14,24,24,34,24,14,4,5,0,7,0,0,5,0,1,0,0,0,0,1,8,0,0,2,0,2,3,12,2,0,0,2,0,5,3,10,0,0,2,0,0,2,0,0,0,12,2,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,2,2,12,2,2,0,3,0,0,12,2,0,8,0,2,2,0,0,0,0,5,0,2,1,17,7,2,0,0,2,2,0,5,0
53,0,1,1,1,0,0,2,0,0,0,0,5,1,1,4,5,5,6,0,9,5,3,10,1,0,1,5,1,1,0,0,0,6,1,8,0,1,0,0,5,14,8,0,0,0,10,7,0,0,0,0,4,5,6,0,7,14,21,29,31,23,16,9,3,0,6,0,0,6,5,0,0,0,0,5,1,13,3,1,4,5,0,3,12,2,0,0,4,0,6,3,12,2,5,0,0,5,4,0,0,2,13,3,0,0,0,0,0,0,0,2,1,1,0,0,1,5,0,0,7,12,3,0,0,1,0,2,13,3,0,8,5,3,2,0,0,2,0,7,0,0,7,14,4,4,0,0,1,4,0,5
54,0,0,0,0,2,4,0,0,0,0,0,0,5,0,0,5,2,2,1,0,10,1,4,9,2,0,0,2,0,0,1,0,0,2,0,4,0,0,1,1,4,13,4,0,0,0,7,5,8,8,0,0,1,3,3,0,4,15,19,37,28,21,13,9,2,0,7,0,0,3,4,0,0,8,0,0,3,10,0,0,1,6,0,2,8,0,0,0,5,0,1,2,12,2,4,0,0,3,8,0,0,3,13,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,8,0,3,8,2,0,0,2,0,3,9,0,0,5,1,0,1,0,0,0,0,8,1,0,8,22,12,4,0,0,0,0,0
55,0,0,0,0,5,1,2,0,0,2,2,0,2,1,0,5,2,0,0,0,5,6,6,5,14,4,0,0,0,0,5,0,0,0,0,0,0,0,5,6,0,3,10,5,2,0,0,5,6,9,5,0,0,0,0,2,0,9,12,27,34,27,18,16,6,0,5,3,0,0,4,5,0,1,5,0,0,1,6,0,0,6,2,0,0,4,0,0,5,3,0,0,4,9,3,6,0,0,2,9,0,0,5,14,6,0,0,0,0,0,0,0,0,0,5,0,0,0,3,5,0,0,9,0,1,5,0,0,0,5,0,0,1,0,0,0,0,0,0,5,13,3,5,12,21,14,4,0,0,0,0
56,0,0,0,0,2,4,0,0,0,5,7,0,5,0,0,2,2,0,0,0,2,2,8,10,7,13,3,0,0,0,2,2,0,0,0,0,0,0,2,7,3,0,0,14,10,1,0,0,5,6,5,4,0,0,0,0,0,2,6,17,23,33,24,20,12,2,2,1,2,0,4,8,1,0,0,1,0,0,0,5,0,2,2,0,0,0,0,0,2,4,0,0,5,1,13,8,3,0,0,6,5,0,5,9,16,6,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,4,6,4,3,2,0,0,0,1,0,0,0,0,0,0,0,0,2,7,9,5,5,11,26,16,4,0,0,0
57,0,0,0,0,0,0,6,1,0,0,1,6,0,5,2,0,1,2,2,2,0,2,0,5,7,6,12,2,0,1,0,3,1,0,0,2,0,6,0,0,8,3,1,4,10,9,0,0,0,2,12,4,3,0,0,0,0,0,1,7,23,23,32,22,20,12,2,0,0,1,0,1,5,0,0,2,0,0,0,0,4,0,0,3,1,0,6,0,0,1,6,0,0,4,3,9,7,2,0,0,8,4,0,2,7,16,6,0,2,6,0,0,0,0,0,1,3,6,0,0,0,1,0,3,3,1,3,1,0,2,0,0,0,2,0,0,0,2,0,0,0,9,6,2,4,16,28,22,12,2,0
58,0,0,0,0,2,0,0,3,0,5,5,0,11,1,1,4,0,0,0,0,4,0,4,4,7,6,5,11,1,0,3,0,2,0,0,0,0,0,8,2,0,4,0,5,9,9,6,0,0,0,2,11,1,2,0,0,0,2,0,1,13,22,22,34,24,16,14,4,0,0,5,4,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,5,2,0,0,5,5,0,8,8,6,6,1,4,0,7,9,4,4,6,12,3,0,0,2,0,0,0,2,0,0,0,6,0,0,0,5,0,7,5,0,2,0,0,0,0,0,0,0,0,0,0,1,2,2,0,11,6,1,9,18,24,21,11,0
59,0,0,0,0,0,0,0,0,1,0,4,7,1,11,1,0,6,0,0,0,0,4,0,4,3,7,11,5,11,1,0,2,0,2,0,0,0,0,0,7,1,0,3,0,4,9,11,5,0,0,0,2,13,6,1,5,0,0,4,0,3,18,24,24,32,23,15,12,4,2,0,5,2,0,7,0,2,0,0,5,2,0,4,0,0,0,0,5,4,2,0,5,4,7,0,7,10,11,4,1,3,0,6,9,3,3,4,11,2,0,0,2,0,0,0,2,5,0,0,8,0,0,0,4,0,6,5,0,0,0,0,2,0,0,0,0,5,0,5,0,1,1,1,9,11,1,8,17,29,20,10
60,0,5,0,0,0,0,0,0,0,0,0,5,6,1,9,0,1,4,0,0,0,0,2,0,2,8,7,16,10,10,0,0,7,0,1,0,0,0,0,0,6,0,0,3,0,9,10,10,2,0,0,5,3,13,4,1,3,0,1,1,0,8,19,23,22,30,21,15,17,7,2,0,5,0,1,5,1,7,0,0,6,0,0,3,0,0,0,0,3,9,0,0,4,5,7,0,8,10,9,4,0,8,0,6,8,1,1,3,10,1,0,5,7,0,0,5,2,4,0,1,8,0,0,0,4,0,5,10,0,0,0,1,1,0,0,0,0,4,0,3,0,0,0,0,9,10,0,7,17,28,20
61,0,1,6,0,0,0,0,0,0,0,0,5,2,7,1,6,5,0,4,0,0,1,0,0,0,3,10,8,17,10,7,0,1,8,0,1,0,0,0,0,0,5,0,0,0,1,14,9,7,0,0,1,10,5,12,6,0,0,5,0,0,2,13,17,22,21,27,21,16,22,12,0,0,2,5,1,10,2,8,2,5,3,0,0,3,0,0,2,0,4,9,2,0,9,3,4,5,10,8,7,4,1,5,0,4,7,0,0,3,9,1,1,6,6,0,1,7,1,1,5,1,9,0,0,0,1,1,6,10,0,0,5,2,1,0,0,2,0,6,0,0,0,0,0,2,6,10,0,9,18,28
62,0,0,0,3,2,0,0,0,0,5,5,0,10,0,3,3,3,1,0,0,2,0,3,4,2,0,2,9,7,14,12,4,0,0,5,0,0,0,2,2,0,0,2,4,5,0,4,12,9,7,0,0,0,9,2,11,2,2,0,5,0,0,3,15,13,18,23,23,20,13,26,16,4,0,0,1,0,9,0,7,0,7,0,0,0,0,0,0,4,0,0,8,7,0,13,8,1,4,9,12,3,3,6,9,2,0,3,0,0,0,5,0,0,2,8,0,0,3,1,0,1,0,13,3,4,2,0,0,2,6,0,0,2,0,0,0,0,0,0,8,2,0,2,0,0,7,3,6,0,8,16
63,0,0,0,0,8,1,0,0,0,2,7,2,2,6,0,8,0,0,0,0,5,0,5,4,9,0,0,0,7,4,19,9,2,0,0,3,0,0,5,7,0,0,0,3,6,3,0,2,13,10,4,0,0,0,6,1,8,7,0,1,2,0,0,6,12,10,23,19,21,17,16,27,17,5,0,0,0,0,5,0,4,5,3,0,0,0,0,0,5,2,0,0,10,4,3,15,5,0,3,10,8,1,5,7,12,2,0,0,0,0,0,3,0,0,7,6,0,0,4,0,0,0,3,9,4,9,0,0,0,0,2,0,0,0,0,0,0,0,0,5,13,3,5,3,0,2,5,0,5,0,6
64,0,0,0,0,0,6,3,6,0,0,0,7,0,2,5,0,8,3,0,0,0,5,0,2,1,8,0,0,0,13,9,25,15,3,0,2,2,1,0,2,13,3,6,0,0,5,3,0,3,9,11,3,0,0,3,5,4,5,7,0,2,1,0,0,6,15,13,21,18,21,14,17,25,15,5,0,0,0,0,4,0,1,3,9,6,0,1,0,0,4,1,0,0,10,1,5,15,5,0,0,9,7,0,2,5,15,5,0,2,1,0,0,2,3,0,6,5,1,0,4,0,0,0,2,6,1,9,0,0,0,0,2,0,2,0,0,0,2,0,0,3,12,2,1,2,0,4,6,0,7,0
65,0,0,0,0,1,4,2,0,5,0,0,0,7,0,0,6,0,5,0,0,1,0,6,0,3,0,6,0,0,3,14,15,22,12,0,0,0,0,2,1,3,12,2,5,0,0,2,1,8,11,6,8,0,0,0,1,2,5,2,15,5,0,0,0,0,5,16,11,18,15,20,13,15,33,23,11,0,0,0,0,1,1,0,0,5,2,0,0,1,0,0,0,0,0,9,1,5,13,9,0,0,6,7,0,2,5,14,4,0,0,0,0,0,0,4,0,4,2,9,0,0,0,0,0,1,7,0,6,0,0,0,0,0,0,1,0,0,0,0,1,1,2,13,10,0,2,0,1,4,0,3
66,0,0,0,0,0,0,11,4,1,2,0,0,0,7,0,0,6,1,5,0,0,1,0,3,0,2,0,5,0,2,4,16,14,22,12,7,0,2,0,0,3,4,14,4,2,0,0,0,0,4,13,5,8,0,1,0,2,0,5,5,17,7,0,0,1,1,6,14,10,18,12,17,11,23,33,23,11,0,0,0,0,0,0,2,2,3,4,0,0,0,0,0,0,0,0,6,1,4,12,6,0,0,3,4,0,3,6,13,11,2,0,0,0,1,0,3,0,6,0,9,0,0,0,0,0,0,7,0,4,0,0,0,0,7,1,0,0,7,0,0,0,1,3,9,9,0,9,2,0,11,1
67,0,0,2,0,0,0,1,10,3,0,0,0,0,2,15,5,0,4,9,13,3,2,0,0,0,0,1,0,3,0,0,6,14,16,21,12,6,2,0,0,0,2,4,10,0,0,0,0,0,0,6,11,5,7,0,0,0,0,0,0,7,16,7,0,0,0,0,5,12,10,14,8,16,13,23,41,31,19,5,0,0,0,0,0,1,1,5,3,0,0,8,0,0,0,0,0,6,0,2,8,14,4,0,0,0,0,2,5,13,13,3,0,0,0,0,0,2,2,1,0,8,2,0,0,0,0,2,5,0,12,2,0,2,0,6,0,0,0,6,0,0,8,0,0,8,5,0,11,1,1,10
68,0,5,0,1,0,0,0,0,8,2,0,1,0,0,5,13,6,0,2,7,11,2,0,0,0,5,0,6,5,2,0,0,11,13,15,20,11,5,0,0,0,0,1,4,9,5,1,0,0,0,0,11,12,5,5,0,0,0,1,0,0,7,17,7,0,0,0,0,10,13,10,14,8,13,14,31,42,36,26,14,1,0,0,0,0,1,0,5,1,5,0,8,0,1,0,0,1,6,0,2,6,19,9,0,0,0,0,1,4,12,13,8,5,0,0,5,0,1,0,2,0,7,2,0,0,0,0,7,5,2,12,3,0,1,0,5,0,0,0,4,0,0,6,0,0,7,4,1,11,1,1
69,0,0,7,0,0,0,0,0,0,4,0,0,0,2,8,3,13,4,8,10,3,13,3,0,0,0,4,0,4,4,0,0,1,13,12,15,19,13,3,0,0,0,0,0,0,7,5,0,0,0,2,1,11,11,3,4,0,0,0,0,2,0,7,13,6,0,0,0,0,10,9,6,13,3,13,22,32,40,38,28,16,2,0,0,0,0,3,0,1,0,13,3,4,0,0,0,0,0,3,0,10,9,15,5,0,0,0,0,1,6,11,11,6,3,0,0,4,2,0,0,1,2,3,1,0,0,2,0,6,13,3,12,5,0,0,0,4,0,0,0,0,8,0,1,0,0,7,6,1,11,1
70,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,4,3,10,3,7,6,3,9,0,0,0,0,4,0,2,0,0,0,3,11,10,13,16,9,0,0,0,0,0,0,0,7,2,0,0,0,2,1,9,8,1,1,0,0,0,0,0,0,4,11,3,0,8,0,0,6,5,14,9,3,12,22,32,40,36,28,18,10,0,0,8,0,1,0,1,3,11,1,4,0,0,0,0,0,0,0,10,5,11,2,0,0,0,0,0,14,11,11,3,0,0,0,1,0,0,8,1,0,1,0,0,0,2,8,5,21,11,12,3,0,0,0,2,0,0,0,0,4,0,0,0,0,4,4,1,19
71,0,0,0,0,2,0,2,6,0,0,0,0,0,0,0,0,4,6,9,2,4,6,0,6,0,0,0,0,3,6,0,6,0,0,2,13,9,14,13,6,6,0,6,0,0,0,0,4,0,0,1,0,2,0,12,7,4,0,0,0,1,0,0,0,4,14,4,0,7,0,0,3,4,10,9,2,12,22,32,39,36,26,16,16,6,0,9,0,0,0,0,2,8,1,1,0,0,0,0,0,0,0,7,2,9,5,0,0,2,1,4,13,10,14,4,0,0,1,0,0,0,8,0,0,0,0,0,0,0,7,11,21,11,14,4,0,0,2,1,0,0,0,0,0,0,0,2,1,3,6,9
72,0,0,1,0,0,4,1,2,16,6,0,0,0,1,0,0,0,4,5,8,0,5,3,0,3,0,0,0,0,3,3,0,4,1,0,3,11,9,11,10,6,16,6,2,0,0,0,0,3,0,0,0,0,0,2,10,7,1,0,0,0,0,0,0,10,4,11,2,0,6,0,0,1,3,9,8,2,10,23,30,38,33,24,16,16,6,0,7,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,3,1,9,15,5,1,2,0,3,11,10,11,2,0,0,0,0,0,1,4,0,0,0,1,0,0,0,5,11,22,12,24,14,2,1,0,0,0,0,0,0,0,0,1,2,0,4,4
73,0,0,0,0,5,0,2,0,6,18,8,0,2,0,0,5,0,0,0,1,13,3,10,4,5,1,0,0,0,0,8,0,0,0,0,0,1,8,14,16,7,6,13,7,4,0,0,0,1,4,0,0,0,0,0,1,7,12,2,1,0,0,0,3,0,7,9,7,0,0,7,1,0,2,0,5,5,0,11,22,28,43,33,21,13,12,3,0,12,2,0,0,2,0,8,2,0,0,0,3,0,0,2,1,6,0,6,11,3,0,0,0,1,8,15,9,1,0,1,0,0,0,2,0,1,5,0,0,0,0,0,2,12,20,14,20,13,3,0,5,5,0,5,1,0,2,0,0,1,0,0
74,0,0,0,0,5,4,0,0,0,8,20,10,2,0,0,5,2,0,0,0,6,9,8,11,9,3,0,0,0,0,5,5,0,0,0,0,0,0,13,19,13,4,3,14,9,2,0,0,1,2,1,0,0,0,0,0,0,12,9,3,0,0,0,3,0,0,12,5,5,0,1,8,0,1,0,0,2,3,1,10,19,33,39,30,20,9,9,2,5,10,0,0,2,0,1,10,0,0,0,1,0,0,2,3,4,3,0,2,9,0,0,0,0,0,13,13,8,0,1,0,0,0,1,0,1,6,1,0,0,0,0,0,2,10,17,10,19,11,2,5,10,1,5,6,0,2,0,0,0,0,0
75,0,0,0,10,0,2,3,0,0,0,10,19,9,0,0,0,4,0,0,0,0,4,5,5,7,8,2,0,0,0,0,4,4,0,10,0,10,0,3,9,18,11,3,4,11,8,1,0,0,0,1,0,0,0,0,0,0,2,11,5,2,0,0,0,1,0,2,10,4,4,0,0,6,0,0,0,0,1,1,0,9,23,31,38,29,19,8,8,0,4,9,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,1,10,1,8,0,0,0,0,3,12,12,7,0,0,0,0,0,11,1,0,4,0,0,0,0,0,0,1,8,27,17,18,10,0,1,9,0,1,5,0,1,0,0,0,0
76,0,0,0,0,7,0,4,9,0,0,0,10,16,9,0,0,0,7,0,0,0,0,1,2,2,6,7,1,0,6,0,6,3,4,0,12,2,11,1,0,15,18,17,7,1,10,8,0,0,0,1,0,0,0,3,0,3,0,2,7,6,1,0,0,0,4,0,0,9,4,1,0,0,2,0,0,0,0,1,0,0,13,21,37,44,34,22,8,5,0,3,8,0,0,0,0,0,8,0,0,0,0,0,0,0,3,1,0,12,2,6,0,0,3,0,2,11,13,3,0,0,0,0,1,8,0,0,3,0,0,0,0,0,2,1,17,26,19,17,7,0,0,6,0,0,2,2,2,0,2,0
77,0,0,0,0,2,6,0,1,5,5,5,0,15,13,5,2,0,0,3,0,2,0,2,5,4,1,5,6,0,0,8,0,5,0,1,2,9,1,13,3,5,11,15,21,12,2,7,6,0,0,0,0,0,0,0,2,0,5,0,2,3,5,0,2,0,0,6,0,0,6,8,5,0,0,0,0,0,0,0,0,0,3,9,23,34,40,30,21,11,4,0,2,13,3,4,5,0,0,7,4,0,0,5,4,2,0,0,0,2,8,0,5,0,0,5,0,1,7,13,3,0,0,4,0,5,10,0,0,0,0,0,0,0,0,0,7,16,23,18,19,9,0,2,6,0,5,0,0,1,0,0
78,0,0,0,0,0,1,7,3,1,1,1,4,5,14,11,2,1,7,0,1,0,1,0,0,2,2,0,3,4,3,0,11,1,4,0,2,0,9,3,10,6,5,14,12,17,10,1,3,3,0,0,0,0,0,7,0,9,0,4,0,2,2,4,0,2,7,0,3,0,0,3,5,2,0,0,0,0,0,0,0,0,0,0,13,26,31,40,30,18,9,2,0,3,12,2,0,4,0,0,4,2,0,0,2,2,9,0,0,1,2,5,0,3,7,0,3,0,1,4,12,2,0,0,1,0,2,9,0,0,0,0,0,0,1,0,0,6,17,22,15,16,7,0,0,5,0,6,0,0,2,0
79,0,0,2,0,0,0,1,6,2,0,0,1,0,7,22,12,2,0,15,8,0,2,0,0,0,0,1,0,1,3,0,1,9,3,3,0,1,2,5,0,9,5,4,10,8,15,10,0,0,0,2,0,0,0,0,6,0,5,0,0,2,1,2,0,0,0,3,0,1,0,0,0,4,0,0,8,0,0,2,0,0,0,0,3,14,25,33,39,29,17,17,7,0,3,8,0,0,3,0,0,12,2,0,0,0,0,8,0,0,3,1,3,0,1,3,0,2,2,0,4,11,4,0,0,0,0,4,7,0,8,0,0,2,0,0,0,0,7,16,18,11,24,14,2,0,1,0,8,0,0,1
80,0,1,1,1,0,0,0,1,5,0,0,5,0,1,12,19,17,7,5,15,5,1,0,0,0,1,2,2,1,1,0,0,2,10,2,3,0,0,0,2,0,8,5,2,7,9,20,10,0,0,0,3,5,2,0,2,5,0,10,0,0,4,6,0,0,0,0,3,1,6,0,0,0,1,5,0,13,3,1,4,5,0,0,0,4,14,24,35,36,30,20,19,9,5,1,5,5,2,1,0,2,13,3,0,0,0,0,7,0,0,3,2,4,0,0,4,2,1,0,5,4,12,2,0,0,0,1,5,7,0,8,5,1,2,0,0,2,0,9,13,15,14,21,11,4,0,1,0,10,0,0
81,0,5,0,0,0,0,0,0,0,4,0,1,4,0,2,10,20,15,5,5,13,4,0,0,0,5,1,7,7,0,0,0,5,1,9,1,2,0,0,0,1,0,7,5,1,12,10,19,9,0,0,5,4,5,0,0,0,3,1,7,0,0,5,5,0,0,0,0,8,2,6,0,0,0,2,3,3,18,8,1,5,3,0,0,0,4,13,25,33,41,31,20,18,10,5,0,6,5,0,1,0,7,12,3,0,0,0,0,6,0,0,8,7,2,0,5,4,1,0,1,5,3,12,2,0,0,0,6,5,5,0,9,4,0,0,0,0,1,0,7,11,13,12,18,11,3,0,0,0,9,0
82,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,10,17,14,4,3,13,3,0,0,0,3,1,7,5,0,0,0,5,0,7,0,0,0,0,0,0,0,3,1,2,12,9,15,5,0,0,5,2,2,0,0,0,3,0,4,0,0,2,3,0,0,8,0,8,0,2,8,0,0,1,3,8,18,8,1,1,11,1,0,8,3,13,21,33,40,30,18,18,8,1,0,4,2,0,0,0,3,8,0,0,0,0,0,3,8,0,8,4,0,0,3,1,0,0,9,5,2,10,0,0,0,0,14,4,13,3,9,2,0,0,0,0,0,0,3,10,9,8,16,7,1,0,0,0,17
83,0,0,0,4,0,0,7,2,1,0,0,0,0,0,4,0,0,11,17,14,4,3,11,1,0,0,0,2,0,9,3,2,0,0,4,7,6,2,0,0,2,1,2,0,0,0,2,9,5,11,7,0,0,4,3,1,1,0,0,0,2,3,0,0,3,4,0,0,7,0,5,0,0,4,0,0,1,2,8,17,8,0,1,13,3,0,10,3,11,23,33,39,29,18,15,5,1,0,3,0,0,0,0,0,8,1,1,0,7,2,1,7,0,9,2,0,0,5,0,0,0,9,2,1,7,0,0,0,4,14,4,13,3,16,6,0,0,7,0,0,0,3,8,5,7,13,14,4,0,7,7
84,0,0,0,0,1,0,2,13,3,0,0,0,0,0,0,1,0,3,10,16,11,4,1,8,0,0,0,0,1,6,6,9,1,0,0,6,6,7,0,0,6,2,7,0,0,0,0,0,5,1,12,6,0,0,7,2,4,0,0,0,1,1,3,0,0,6,1,0,0,7,0,2,0,0,4,0,0,0,2,7,17,7,0,7,19,9,1,9,1,11,22,32,36,29,19,12,5,0,0,0,0,0,0,0,0,11,1,0,2,8,0,0,6,3,6,1,0,1,1,0,0,0,6,1,0,4,0,0,0,4,12,4,13,6,16,6,0,2,6,0,0,0,0,4,4,4,15,15,5,2,5
85,0,0,0,0,0,0,0,3,11,1,0,0,0,0,0,0,1,0,2,9,12,11,1,0,4,0,0,0,0,0,2,4,9,1,0,0,4,3,3,0,0,4,0,3,0,0,0,0,0,1,2,12,6,0,0,5,0,0,0,0,0,0,1,0,0,0,2,9,0,0,3,0,10,0,0,3,0,0,0,0,7,13,15,5,9,27,17,5,5,1,10,20,28,36,26,15,12,3,0,0,0,0,0,0,0,1,9,0,0,0,16,6,0,3,0,6,0,0,0,1,8,0,0,4,0,0,4,0,8,0,12,12,4,11,6,14,4,0,0,2,0,0,0,0,2,0,5,12,13,3,10
86,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,2,0,0,1,8,12,10,1,0,4,5,0,0,0,0,1,4,9,0,0,0,3,2,2,0,0,3,0,2,0,2,0,0,0,0,2,14,11,1,5,4,0,2,0,0,5,2,0,0,0,0,0,9,2,0,3,0,8,2,0,5,0,0,5,2,6,11,14,4,17,26,22,12,5,0,15,19,30,36,26,17,17,7,0,0,0,0,0,0,0,0,8,0,0,6,16,6,0,2,0,11,1,0,2,0,8,0,0,4,0,0,4,0,7,2,14,12,3,9,5,19,9,5,0,1,0,0,0,5,1,0,4,17,12,2
87,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,8,6,0,0,2,5,0,0,0,0,1,4,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,12,8,0,2,0,0,0,0,0,5,0,0,0,0,8,0,9,0,0,11,1,8,1,0,5,0,0,5,0,14,9,12,12,16,24,18,12,4,5,11,20,26,32,26,16,14,4,0,0,0,0,0,0,0,0,6,0,8,6,16,6,0,2,1,8,0,0,10,0,4,0,0,0,0,0,12,2,15,5,14,10,1,7,9,17,7,1,0,0,0,0,0,1,0,0,7,15,20
88,0,0,0,0,0,0,2,6,0,0,0,6,0,0,0,0,0,3,0,0,0,0,5,5,3,0,0,1,4,6,0,6,0,1,3,9,0,1,0,0,6,0,6,0,0,0,2,0,0,0,1,0,0,3,15,7,3,0,0,0,1,0,0,3,0,3,0,0,7,0,6,0,1,7,1,7,1,0,5,0,0,2,4,20,15,10,13,15,21,17,11,3,2,11,17,23,32,25,15,11,3,0,0,0,0,3,0,0,2,7,0,7,6,19,9,0,1,2,4,0,0,10,0,3,0,0,0,0,2,11,5,15,5,16,10,0,6,11,16,6,0,0,0,0,0,0,3,1,0,9,13
