,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
65,0,0,0,5,1,0,7,2,9,1,0,5,12,5,2,0,0,0,8,4,1,0,3,10,2,0,2,10,13,6,5,5,1,0,2,10,1,0,2,0,0,0,0,1,0,5,1,1,6,0,0,0,1,2,10,4,4,17,9,3,0,0,0,0,8,1,0,0,4,16,16,6,3,2,6,2,11,18,16,19,10,0,0,6,1,4,5,14,4,0,6,3,0,0,0,5,7,0,5,14,21,16
66,0,0,0,5,4,0,0,6,1,8,0,0,4,12,3,0,0,0,2,7,3,0,0,0,9,1,0,1,9,12,5,4,5,0,2,7,9,0,0,1,0,0,0,0,0,5,4,0,0,4,0,0,0,3,4,9,3,9,15,7,1,0,0,0,5,7,1,0,0,6,21,14,5,5,1,5,4,10,17,14,18,8,0,5,5,0,3,4,13,4,0,5,2,0,0,5,4,6,0,4,13,21
67,0,0,0,0,4,3,0,0,5,0,7,0,0,4,10,3,0,0,1,1,5,2,0,0,0,8,0,0,0,8,11,3,9,4,1,2,5,7,0,0,0,0,0,0,0,0,4,3,0,0,2,0,0,1,4,2,8,3,9,15,5,0,0,0,0,4,6,0,0,1,11,19,13,6,3,0,6,3,9,14,13,16,7,0,4,4,0,2,3,12,3,0,4,1,0,0,4,3,11,1,3,12
68,0,0,0,0,0,1,4,0,0,2,6,4,6,0,4,8,9,0,0,0,0,11,1,0,0,6,4,0,6,6,10,8,2,6,4,0,0,4,3,1,0,3,0,2,0,0,2,1,3,0,0,0,3,0,1,3,8,7,1,7,13,3,6,0,0,0,4,5,0,0,1,9,21,13,5,0,0,12,9,5,15,11,16,6,1,10,3,0,0,3,9,2,1,1,7,0,0,5,2,12,2,3
69,0,5,0,0,0,2,0,9,0,5,0,7,1,7,0,0,5,5,0,0,5,1,10,0,0,0,7,0,0,3,4,15,6,4,3,3,5,0,5,0,3,0,0,0,7,0,0,4,0,0,5,0,0,0,0,0,0,7,3,0,6,11,1,8,0,3,0,0,1,0,0,0,11,18,9,10,0,2,9,10,5,14,7,15,5,0,6,0,2,0,5,5,0,3,0,6,2,0,3,2,14,4
70,0,5,1,0,0,2,0,5,5,5,2,1,4,2,4,0,0,1,2,0,5,2,0,8,0,0,1,3,0,0,1,9,13,8,1,2,8,1,1,2,2,0,0,0,5,6,0,2,1,0,5,4,0,0,0,0,0,0,3,0,0,4,8,3,7,3,0,0,0,0,0,0,1,8,14,14,7,0,0,10,7,4,10,6,12,2,0,2,2,0,2,1,2,2,0,0,8,0,0,0,4,10
71,0,0,4,3,0,0,1,0,4,2,5,0,1,2,1,4,0,0,6,1,0,5,0,0,7,0,0,1,3,0,0,0,10,10,13,3,0,8,0,0,0,1,0,0,0,7,6,0,1,1,0,3,3,5,5,0,0,2,0,3,0,0,4,5,5,5,4,0,0,5,2,0,0,6,8,11,19,9,0,0,9,5,5,12,5,12,2,0,0,3,0,2,0,0,2,2,0,7,1,0,0,5
72,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,9,2,0,0,4,0,0,2,0,0,5,0,0,0,1,0,0,0,6,10,11,1,0,4,0,0,0,0,0,0,0,5,2,0,9,0,0,0,3,5,4,0,0,10,8,0,0,0,0,3,2,5,3,8,0,3,0,0,0,5,4,11,17,7,0,0,6,5,3,9,3,10,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,5,0,7,10,9,0,0,3,0,0,0,0,0,0,0,4,0,0,7,0,0,1,4,3,3,0,0,10,6,0,0,0,0,2,1,3,3,9,0,1,0,1,0,3,5,10,16,6,0,0,5,5,2,8,2,9,0,0,0,0,0,0,0,0,0,0,5,6,0,0
74,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,2,12,9,8,0,0,2,0,0,0,0,5,0,0,2,0,0,5,0,2,3,3,2,8,0,0,8,3,0,0,5,0,2,0,1,5,14,4,0,2,0,0,5,4,9,14,5,0,0,10,4,1,7,1,8,0,0,0,0,0,0,5,0,0,0,4,5,0
75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,15,5,0,1,0,0,0,0,0,0,0,0,2,10,4,9,0,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,5,0,2,23,13,1,0,4,0,0,0,0,4,16,6,0,0,0,0,2,1,10,11,7,0,0,7,1,0,3,0,4,0,0,0,0,0,0,2,0,0,0,1,1
76,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,5,14,5,0,1,0,0,0,0,1,0,5,2,0,10,1,8,0,0,0,0,0,2,0,1,0,0,0,0,1,7,5,0,0,2,0,5,0,13,23,13,3,0,5,0,0,5,2,6,16,11,1,0,5,0,2,0,9,9,8,2,0,7,0,0,0,1,1,0,0,0,0,2,0,1,1,0,0,2
77,0,2,0,0,0,5,0,2,0,2,0,4,0,4,0,0,0,0,0,2,4,0,0,0,4,11,5,0,0,0,0,2,0,6,0,4,4,0,10,0,13,3,0,0,2,0,0,5,0,0,2,0,0,0,4,1,0,0,0,0,4,3,11,28,18,6,0,1,0,0,4,1,6,13,7,3,0,2,0,2,0,8,6,7,0,0,4,0,5,0,6,0,0,5,0,0,7,0,0,0,5,0
78,0,0,1,2,0,0,4,0,1,0,2,0,4,0,3,0,0,0,5,0,0,4,0,0,0,4,8,5,0,0,0,0,3,0,11,2,1,4,0,9,3,12,2,0,0,4,0,0,4,0,0,0,0,5,5,4,1,2,0,0,0,0,3,18,30,20,8,0,1,5,2,2,1,11,13,4,8,0,2,0,1,0,9,8,6,0,0,3,0,6,0,6,0,0,5,2,0,6,1,0,0,6
79,0,0,0,0,0,0,0,3,0,0,0,1,0,3,2,0,0,0,0,2,0,0,12,2,0,0,8,5,3,0,0,0,0,2,1,9,1,0,8,0,8,2,14,4,0,0,3,0,2,1,0,8,0,0,3,2,2,0,0,0,8,2,0,8,18,30,20,8,0,0,3,10,1,1,8,12,2,6,0,6,0,9,0,7,6,4,0,0,2,0,5,0,4,0,0,3,1,0,4,0,0,0
80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,0,0,0,0,0,0,2,9,0,0,0,7,3,1,0,0,0,0,2,0,5,0,0,5,0,5,4,12,2,0,0,0,0,10,0,0,5,0,0,2,0,0,8,8,0,5,0,0,8,18,30,20,16,6,0,0,8,1,0,4,12,2,4,0,3,0,9,0,4,4,2,0,0,2,0,4,0,0,0,0,0,0,0,1,0,0
81,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,8,0,0,8,6,2,1,0,0,0,0,1,0,13,3,2,1,0,4,4,8,1,0,0,0,0,6,0,0,5,0,8,1,0,0,7,5,0,4,0,0,8,20,38,28,16,5,0,0,8,9,0,4,11,1,0,2,0,2,8,2,3,3,1,0,2,0,8,6,0,0,0,0,2,0,2,0,2
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,8,0,0,0,0,0,0,6,0,0,6,4,0,0,0,0,0,0,0,3,9,0,0,0,0,2,0,6,0,0,0,8,0,3,0,0,5,0,6,0,8,8,4,2,0,0,0,0,10,26,46,36,24,10,0,0,7,5,0,2,9,0,0,0,0,0,5,0,1,1,0,0,0,0,5,2,0,0,0,0,2,0,0,0
83,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,13,7,0,0,0,0,0,0,3,0,0,6,4,0,1,0,5,2,0,0,0,8,0,0,0,0,0,2,6,0,0,0,5,0,2,5,5,5,0,8,0,8,6,0,2,0,2,0,1,16,34,51,41,29,15,5,0,4,10,0,2,6,0,0,1,2,0,5,0,0,0,1,0,0,0,2,2,2,0,0,1,1,0,1
84,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,8,5,12,4,0,0,0,0,0,0,3,0,0,6,1,1,0,5,7,0,0,0,0,5,0,0,0,0,2,2,3,0,0,0,3,0,7,10,5,5,2,8,0,6,2,0,0,2,0,1,6,22,39,53,43,31,20,10,0,9,10,0,0,5,0,1,3,1,0,4,0,0,1,0,0,0,0,2,4,0,0,1,0,0,1
85,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,9,4,0,0,0,0,0,0,3,0,0,3,2,0,5,7,4,0,0,0,0,4,0,0,0,2,2,0,2,0,0,0,2,5,12,10,5,7,2,8,0,2,2,0,2,0,1,1,12,27,41,51,43,36,26,14,5,9,10,0,0,3,1,3,2,1,0,3,0,1,0,0,0,0,0,4,1,0,1,0,0,1
86,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,2,9,2,0,0,0,0,0,0,3,0,0,4,0,5,7,4,4,0,0,0,0,3,0,0,2,2,0,0,2,0,0,0,7,10,12,10,7,7,2,6,0,2,0,2,0,1,1,2,17,31,39,51,48,38,26,19,9,9,7,0,0,4,3,2,2,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,1
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,8,0,6,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,7,9,10,8,15,15,5,3,0,0,0,0,0,0,9,7,19,28,41,51,47,37,26,17,7,5,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,8,0,0,0,7,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,11,1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,8,9,7,14,12,2,2,0,0,0,2,8,0,9,9,16,28,41,59,49,37,25,16,6,7,1,2,0,4,0,0,0,0,2,0,8,2,0,0,0,0,2,0,2,0,2
89,0,1,0,0,0,4,0,3,0,1,0,5,0,5,0,0,0,3,6,0,1,0,6,0,0,0,0,0,5,0,0,1,0,4,0,0,1,1,10,0,6,0,0,0,1,0,0,4,0,0,1,3,0,0,0,5,12,8,5,4,13,9,0,6,0,1,0,0,4,0,9,8,18,29,45,60,50,38,24,15,5,6,0,2,0,1,0,0,4,0,6,0,5,6,0,0,4,0,2,0,6,0
90,0,0,0,0,0,0,2,0,0,0,0,0,3,0,7,0,0,0,1,3,0,0,8,8,0,0,4,0,0,3,0,0,0,0,2,0,0,0,5,8,0,5,2,0,0,0,0,0,6,0,0,9,2,0,0,0,3,10,5,2,12,15,7,0,4,0,0,0,0,2,0,17,8,17,31,44,58,48,36,28,18,13,4,0,0,0,0,0,0,2,0,3,0,4,4,0,0,2,0,0,0,4
91,0,0,0,5,0,0,0,1,0,0,0,0,0,3,0,5,0,0,2,0,2,0,0,5,7,0,0,3,0,0,2,0,0,0,2,7,0,0,0,4,7,0,3,1,0,5,0,0,0,4,0,0,8,4,2,0,0,8,8,3,2,9,14,6,5,3,0,0,0,2,7,7,16,10,21,32,46,57,47,35,27,17,13,9,0,0,0,0,0,0,1,0,2,0,3,9,0,0,2,0,0,0
92,0,0,0,0,4,0,2,0,0,0,0,0,0,0,2,0,4,8,0,1,0,1,0,0,4,6,0,8,2,0,0,0,0,0,0,1,3,8,0,2,0,5,0,3,0,0,5,0,0,0,0,0,0,8,4,10,0,0,7,7,0,0,8,10,5,1,5,8,0,0,1,4,7,16,18,22,34,45,56,46,37,27,19,12,11,1,0,0,0,2,0,9,2,0,0,2,5,2,0,4,0,2
93,0,0,0,5,0,3,0,1,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,3,4,0,7,1,0,0,0,0,2,5,0,2,6,0,1,0,3,0,2,5,0,4,0,0,0,0,0,2,10,3,9,5,0,5,5,0,0,7,15,5,1,4,6,2,5,0,3,9,15,17,24,33,44,54,45,35,27,24,14,10,0,0,0,0,1,0,8,1,0,5,1,4,2,0,3,0
94,0,1,0,0,2,4,0,1,0,1,0,5,0,5,0,0,0,0,1,7,1,0,0,0,0,0,2,0,0,4,0,1,0,4,0,2,6,0,1,3,4,0,0,0,1,2,2,4,0,0,1,0,0,0,0,6,0,9,1,0,4,2,0,4,7,16,6,0,0,4,2,4,0,1,5,16,15,23,32,43,51,44,34,27,21,11,7,0,4,0,4,0,0,12,2,0,9,0,4,0,4,0
95,0,0,0,2,0,0,3,0,0,0,1,0,5,0,4,0,0,0,5,0,4,1,0,0,0,0,0,2,0,0,4,0,2,0,9,2,0,6,0,0,0,3,0,0,0,3,2,0,3,0,0,0,0,5,5,0,6,2,9,1,0,0,2,0,6,6,17,7,0,5,6,0,4,5,1,6,21,15,23,33,42,49,45,36,26,21,11,6,0,5,0,4,0,2,12,4,0,8,1,3,0,5
96,0,1,0,0,0,4,0,4,0,1,0,6,0,10,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,5,0,6,0,9,3,0,5,0,4,0,0,0,1,0,0,6,0,0,1,0,0,0,3,1,0,6,0,5,0,0,0,6,0,7,7,13,3,0,5,5,0,2,1,2,11,18,13,22,32,41,46,45,35,23,18,8,10,0,9,0,1,4,2,12,8,0,8,0,7,0
97,0,0,0,0,0,0,1,0,2,0,0,0,4,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,5,2,0,2,0,1,0,0,0,0,0,0,4,8,0,0,0,0,0,2,0,0,14,8,2,0,0,0,4,0,7,6,21,11,0,2,3,0,1,0,2,9,16,12,20,29,41,44,42,33,23,16,6,10,0,8,0,0,2,2,8,5,0,5,0,7
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,8,22,12,0,0,0,0,1,0,6,14,21,11,0,0,3,0,0,0,0,7,12,10,17,29,39,41,40,31,21,12,6,6,0,5,0,0,0,0,5,5,0,1,0
99,0,5,0,0,0,2,0,5,0,5,0,1,0,1,0,6,13,3,0,0,5,0,0,0,0,0,1,0,0,0,0,5,0,2,0,0,9,0,5,0,2,0,0,0,5,0,0,2,0,2,17,7,0,0,0,0,0,0,0,12,21,11,0,2,0,3,0,0,4,11,20,10,0,0,0,5,0,0,0,8,9,9,19,28,36,38,36,27,23,13,8,2,0,7,0,0,2,0,3,2,2,0
100,0,0,4,5,0,0,1,0,4,0,4,0,0,0,0,0,5,12,5,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,4,5,0,8,0,4,0,1,0,0,0,10,0,0,0,0,7,15,6,2,2,0,0,5,0,2,10,18,10,0,7,0,3,0,0,6,16,18,9,2,0,0,7,0,0,0,7,7,9,24,27,35,37,35,26,23,13,7,1,0,6,5,0,1,0,2,1,2
101,0,1,0,4,2,4,0,2,0,5,0,9,0,5,0,0,0,2,10,2,1,0,3,0,0,0,0,0,0,0,0,1,0,9,0,4,6,0,7,0,8,0,0,0,1,0,7,4,0,0,1,6,12,4,0,0,0,0,1,0,1,8,15,14,4,8,0,0,0,0,6,15,15,7,0,1,0,4,0,0,0,6,4,14,21,25,32,34,39,29,27,17,5,5,0,6,9,0,1,0,6,0
102,0,0,0,5,3,1,3,0,1,0,4,0,8,0,3,0,0,0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11,5,3,5,0,6,0,7,0,0,0,6,0,6,2,0,0,0,5,14,6,0,0,5,0,0,0,0,7,14,19,9,8,0,0,2,5,5,14,17,7,0,3,0,3,0,0,0,6,9,13,20,24,31,33,39,29,26,16,4,4,5,5,8,0,0,0,6
103,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,11,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,2,1,0,2,0,5,0,0,0,4,0,4,10,0,0,0,5,14,5,0,0,13,8,0,0,0,4,12,16,9,7,8,0,0,2,4,14,16,6,0,1,0,0,0,0,0,4,6,11,18,22,27,33,35,28,23,13,2,2,1,2,8,0,0,0
104,0,0,0,0,0,0,2,0,0,0,2,0,2,0,5,1,13,3,0,0,0,7,0,0,0,2,0,0,2,2,7,0,0,0,0,0,7,1,0,3,0,3,1,12,2,0,7,1,1,2,8,0,1,0,5,14,7,0,3,11,7,0,2,0,3,12,16,9,5,8,0,0,9,4,14,14,6,2,3,0,2,0,0,0,6,8,10,17,19,27,30,35,30,20,15,5,0,3,1,10,0,0
105,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,5,3,11,4,0,0,0,5,0,0,0,0,0,0,1,1,5,5,0,1,0,0,5,0,0,2,0,1,2,10,2,0,6,0,1,0,6,0,2,1,4,13,7,0,3,9,4,0,1,0,2,11,14,9,6,8,0,0,10,4,12,15,5,1,0,0,0,0,0,0,5,7,9,16,18,26,28,34,29,19,15,5,0,8,0,9,0
106,0,1,0,0,0,4,0,1,0,1,0,5,0,5,0,0,2,1,9,1,1,0,0,2,0,0,0,0,0,0,0,2,5,9,0,1,1,0,4,0,4,0,0,0,3,10,0,4,2,0,2,0,3,0,0,0,3,13,3,0,2,6,1,4,1,1,1,7,10,7,6,7,0,0,6,5,10,12,2,0,0,0,0,0,0,0,2,4,13,13,22,22,25,38,28,19,19,9,0,5,4,6
107,0,0,0,0,0,0,10,0,0,0,2,0,6,0,5,0,1,4,0,8,0,2,0,0,1,1,0,2,1,1,2,0,1,1,8,0,0,3,0,10,0,4,0,2,0,2,12,2,4,0,0,0,0,2,0,2,1,3,10,0,0,0,7,0,3,0,1,3,4,9,6,4,9,0,2,3,4,11,13,3,6,0,0,0,6,1,0,1,3,13,12,24,28,28,39,29,17,25,15,6,1,4
108,0,0,0,2,0,0,0,7,0,0,0,0,0,4,0,5,0,1,9,0,5,0,0,0,0,1,0,0,2,1,1,0,1,0,6,10,0,0,0,0,7,0,3,0,0,2,2,9,1,4,0,0,0,5,7,0,2,3,3,10,0,0,0,4,2,1,1,1,3,9,11,4,4,14,4,0,8,4,11,10,2,4,1,2,0,6,0,0,0,4,10,14,23,25,29,41,31,19,26,16,4,2
109,0,0,0,0,1,0,0,0,6,0,0,0,0,0,2,0,4,0,2,8,0,4,0,0,0,0,0,0,0,1,0,0,5,0,1,6,8,0,0,0,0,5,0,2,0,0,1,1,7,1,2,0,0,1,6,5,0,2,3,3,8,0,0,0,4,1,0,0,1,4,9,9,3,5,12,2,1,7,3,8,9,0,3,1,1,0,5,0,0,0,3,8,13,22,24,31,40,30,24,25,15,3
110,0,0,0,0,0,0,1,0,0,3,6,0,6,0,0,0,6,3,0,1,5,6,2,0,0,6,0,0,6,6,3,0,0,2,0,0,3,7,0,1,0,3,5,2,0,0,2,0,1,5,0,0,3,0,1,5,11,1,0,1,1,5,6,0,0,2,1,0,0,1,3,7,11,3,4,9,2,7,13,3,9,7,0,2,2,7,0,4,0,0,0,2,9,12,28,23,30,41,31,25,22,15
111,0,0,0,0,0,0,1,0,0,0,9,3,6,3,0,0,6,5,3,0,0,11,4,0,0,6,2,0,6,12,8,0,0,0,2,0,0,2,3,1,0,3,3,7,0,0,2,0,0,0,2,0,3,3,0,0,11,10,0,0,0,0,11,3,0,0,2,0,0,0,0,1,9,11,2,1,9,8,13,9,4,7,7,0,3,8,6,0,1,0,0,0,3,6,18,27,20,31,40,32,22,22
112,0,1,0,0,0,4,0,2,0,1,0,14,4,11,1,0,0,2,3,0,1,1,10,1,0,0,5,0,0,3,9,9,0,4,0,2,1,0,1,0,5,0,0,0,8,0,0,6,0,0,1,1,0,1,1,0,1,11,6,0,0,0,1,15,5,1,0,0,0,0,0,0,0,7,7,3,0,6,5,12,6,3,4,7,0,0,5,3,4,0,4,0,0,7,8,18,31,21,31,37,36,26
113,0,0,0,2,0,0,3,0,1,0,1,4,14,4,10,1,0,0,7,2,0,1,0,6,0,0,0,5,0,0,3,6,10,0,9,2,0,1,0,0,0,4,0,0,0,10,0,0,5,0,0,0,0,5,6,1,0,3,11,6,0,0,0,5,17,7,2,0,0,5,2,0,0,5,7,4,8,0,6,2,11,4,4,6,6,0,0,4,0,5,0,4,0,0,7,10,21,30,22,30,34,37
114,0,0,0,2,1,0,0,0,0,0,0,0,4,12,3,10,1,0,5,6,0,0,0,0,5,0,0,0,5,0,0,0,7,7,5,11,1,0,0,0,0,0,3,0,0,2,10,0,0,5,0,0,0,5,10,6,1,2,3,11,4,0,0,0,7,15,8,2,0,5,7,0,0,5,5,4,9,8,0,3,1,9,5,6,5,6,0,0,1,1,2,0,3,0,0,9,11,20,31,21,27,35
115,0,0,0,2,1,0,0,0,0,0,0,0,0,2,11,3,10,1,5,4,3,0,0,0,0,5,0,0,0,5,0,0,1,4,12,7,8,1,0,0,0,0,0,3,0,2,2,7,0,0,2,0,0,5,10,10,6,3,2,3,9,0,0,0,2,5,16,8,2,5,7,5,0,5,5,2,9,9,8,0,2,0,10,7,5,5,5,0,0,2,0,2,0,0,0,2,6,10,21,30,20,28
116,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,7,0,5,0,1,5,0,4,1,0,0,13,3,0,0,1,1,0,1,2,10,8,3,9,0,0,0,0,0,4,0,0,2,6,0,1,6,0,0,2,5,6,4,0,0,7,10,0,0,0,2,6,11,4,0,3,11,1,0,0,6,0,5,5,16,6,6,0,8,4,1,1,1,0,0,2,0,0,0,0,0,2,3,11,18,30,20
117,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,4,0,1,0,0,3,12,2,0,0,0,1,0,3,7,9,7,1,8,0,0,0,0,0,9,0,0,0,4,0,0,5,2,2,1,4,11,2,0,0,4,9,0,5,0,2,5,9,6,5,1,10,3,0,0,8,0,4,6,15,5,6,5,7,3,0,0,0,0,0,1,0,0,0,5,0,1,3,10,20,30
118,0,0,0,0,4,0,6,0,0,0,1,0,1,0,0,0,1,8,0,6,0,1,2,0,0,1,0,5,13,3,2,0,0,0,0,2,4,11,4,7,4,0,0,2,0,0,11,1,0,0,1,0,0,4,1,4,2,3,8,0,0,0,5,5,0,3,0,4,2,8,5,3,3,9,5,0,0,9,1,1,12,13,5,5,11,8,2,0,0,0,0,2,7,0,1,0,1,6,0,9,10,20
119,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,9,8,0,2,0,0,0,0,0,0,8,4,12,3,0,0,0,0,0,0,12,6,6,3,2,0,0,0,0,1,7,0,0,0,0,0,0,4,9,3,1,2,7,0,0,0,1,4,0,5,8,3,2,7,2,3,3,17,7,0,0,8,0,3,9,15,5,7,10,7,1,0,2,0,8,4,3,0,0,0,3,4,2,5,12
120,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,7,0,2,0,0,0,0,0,0,8,4,12,2,1,0,5,2,0,2,9,5,3,2,1,0,0,2,0,0,6,0,0,0,0,5,5,4,9,5,1,2,5,0,0,0,3,2,1,5,8,8,4,5,2,8,7,14,12,2,0,5,0,1,10,17,7,7,9,6,0,1,0,0,7,1,3,2,0,0,4,3,0,6
121,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,6,0,0,0,0,0,0,0,0,7,3,11,2,0,2,10,1,0,0,8,4,2,0,0,0,5,1,0,0,4,0,0,0,2,7,4,3,14,4,0,0,2,0,0,5,2,2,0,3,10,13,3,4,4,7,6,16,11,1,0,4,0,1,15,16,6,6,8,5,0,0,0,0,6,0,8,1,0,0,3,2,0
122,0,2,0,0,2,6,0,2,0,2,0,4,0,4,0,0,0,0,0,3,15,5,0,0,0,0,0,0,0,0,4,5,10,7,0,1,12,2,0,0,13,3,0,0,2,0,2,6,0,0,6,0,0,0,0,3,1,4,10,0,0,0,0,5,0,7,0,0,0,0,9,12,2,1,0,9,6,13,8,1,0,3,0,5,11,13,3,3,13,3,5,0,0,5,3,0,13,3,0,0,8,0
123,0,0,1,0,0,0,8,0,1,0,1,0,3,0,3,0,0,8,0,0,5,14,4,0,0,0,0,8,0,0,0,0,3,6,7,0,2,20,10,2,3,11,2,0,0,1,0,0,5,0,0,3,0,0,0,8,2,0,3,9,0,0,0,0,4,0,9,8,0,0,0,6,12,2,9,0,9,5,12,3,3,0,5,0,7,10,12,2,3,15,5,13,3,0,4,2,3,15,5,2,0,10
124,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,1,0,8,0,0,4,11,1,0,0,0,0,6,0,0,0,0,0,6,5,0,10,16,7,0,1,9,0,0,0,0,0,0,13,3,0,0,0,0,0,6,0,8,11,6,0,0,0,0,1,0,8,16,6,0,0,4,12,2,5,0,7,3,8,0,0,0,3,0,5,8,10,0,5,11,4,10,0,0,2,0,5,15,5,0,0
125,0,5,0,0,0,2,0,5,0,5,0,1,0,1,0,1,8,0,0,4,5,0,3,9,0,0,1,0,0,3,0,5,0,2,0,5,10,0,11,13,9,0,0,7,5,0,0,2,0,3,18,8,0,0,0,0,0,5,0,4,10,4,0,2,0,3,0,0,6,13,5,0,0,2,8,7,2,0,4,4,5,0,0,0,0,0,1,4,12,2,7,7,1,12,2,0,4,0,5,12,7,0
126,0,5,1,0,0,2,0,5,1,5,2,1,0,1,0,0,0,4,0,0,9,2,0,1,5,0,1,0,0,0,1,5,3,2,0,0,10,6,1,8,15,6,0,0,12,4,0,2,0,0,8,17,7,0,0,0,0,0,1,0,3,8,1,2,1,3,0,0,0,3,12,4,0,0,0,13,4,0,0,5,1,4,0,0,0,0,0,0,6,8,4,3,4,3,9,1,2,1,0,2,14,4
127,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,8,0,0,4,0,0,7,0,0,0,3,0,0,0,0,0,0,5,0,2,0,0,9,2,0,5,12,4,0,2,10,2,0,0,8,0,7,14,7,0,0,0,0,8,9,0,0,6,0,0,0,3,0,8,0,2,9,2,0,0,3,13,3,0,0,2,0,4,0,0,0,0,0,0,6,4,3,0,0,1,7,0,0,1,0,4,14
128,0,5,0,2,0,2,0,5,0,8,0,4,0,1,0,0,5,0,0,0,5,0,6,0,0,0,4,0,0,0,0,5,0,7,0,1,5,0,10,0,2,2,9,2,5,1,8,4,0,0,13,3,4,11,4,0,0,0,0,4,8,0,0,8,0,3,0,0,0,5,0,1,7,0,0,5,3,10,0,1,0,1,0,3,0,0,0,0,2,0,8,0,0,2,0,0,9,0,0,0,2,4
129,0,0,4,0,1,0,1,0,4,0,7,0,3,0,0,0,0,3,1,0,0,4,0,3,0,0,0,2,0,0,0,0,10,0,8,0,0,3,0,9,0,0,0,8,0,5,0,7,2,0,3,11,1,5,12,2,0,0,0,0,2,5,0,0,8,0,2,0,0,1,5,0,0,8,0,0,6,2,9,0,0,0,0,0,2,0,0,0,0,1,0,6,0,0,1,0,0,8,5,0,0,1
130,0,1,0,2,0,1,0,2,0,5,0,6,0,2,0,0,0,0,0,0,1,0,8,1,0,0,8,0,0,0,0,1,0,10,0,6,1,0,11,1,9,0,0,0,9,0,1,0,6,0,1,7,8,0,2,7,0,0,0,0,4,3,1,0,0,8,0,0,0,0,0,9,0,0,3,1,0,2,0,17,7,4,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,5,2,0,0
