,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158
41,0,0,0,0,0,0,0,0,0,0,0,12,2,2,2,1,0,0,0,7,2,3,0,7,4,0,0,1,0,0,0,0,0,0,7,2,15,5,4,0,0,0,0,17,7,5,0,4,0,0,0,0,0,5,1,0,0,9,0,1,0,0,0,0,3,9,5,1,1,0,0,3,3,0,4,0,6,7,0,7,0,3,1,0,9,0,0,0,0,0,0,0,1,0,1,4,0,0,0,6,0,0,0,0,7,1,1,5,3,10,4,0,0,2,0,0,2,0,3,0,9,0,3,0,3,0,7,5,12,2,3,0,3,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,1,5,0,0,0,0,3,3,0,0,1
42,0,0,0,0,0,0,0,0,0,0,0,3,9,1,0,0,0,0,0,3,9,0,1,3,9,1,0,0,0,0,0,0,0,0,3,6,8,12,4,3,0,0,0,7,14,13,3,0,2,0,0,0,0,1,2,0,0,2,5,2,0,0,0,0,0,0,10,7,0,0,0,0,9,3,0,3,0,5,4,6,4,0,5,0,3,7,0,0,0,0,0,0,0,1,2,2,1,0,0,0,7,0,0,0,3,9,0,7,7,2,7,1,0,0,0,0,0,3,6,3,2,6,2,3,0,0,3,6,2,9,8,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,2,3,2,0,2
43,0,0,5,5,2,0,5,0,0,0,0,0,7,8,0,0,0,4,5,0,0,13,3,0,0,11,1,0,2,0,0,0,0,5,0,2,3,12,8,0,5,0,0,0,9,11,15,8,0,1,0,4,0,0,6,7,0,0,2,2,0,0,0,0,0,5,0,7,11,1,2,0,0,6,2,0,0,0,7,1,8,0,0,4,0,0,11,1,5,4,0,0,4,0,0,0,4,0,4,0,0,6,0,0,0,0,13,3,4,6,6,11,1,5,0,0,0,0,0,3,0,6,3,0,5,4,0,2,8,4,6,10,0,0,0,0,0,1,0,0,0,0,0,2,0,5,0,5,0,0,0,0,4,0,0,0,2,4,0
44,0,0,2,7,10,0,2,1,0,0,0,0,1,6,4,0,0,1,6,2,0,3,9,0,0,5,8,0,5,0,0,0,0,2,2,0,0,4,8,4,5,1,0,0,5,6,16,17,7,0,0,1,3,0,2,8,6,0,1,0,0,0,0,1,0,2,2,0,8,12,4,0,0,0,4,0,0,0,5,4,6,4,0,0,1,0,1,9,3,6,2,0,1,0,0,0,5,0,1,5,0,0,4,0,0,0,3,10,1,3,7,7,7,3,1,0,0,0,0,0,1,1,4,0,3,6,1,0,7,13,3,11,6,0,0,0,0,0,0,0,0,0,0,5,0,2,3,2,4,0,0,0,1,1,0,0,0,5,2
45,0,0,0,0,3,18,8,1,0,8,0,0,0,0,14,4,8,0,0,3,0,0,11,6,0,0,5,5,0,13,3,8,0,0,0,0,0,0,3,7,0,3,1,0,0,3,6,12,14,7,8,0,0,0,0,0,6,4,0,0,0,0,0,0,1,0,0,0,0,4,9,4,0,0,0,3,0,0,0,3,0,14,4,0,0,9,0,1,5,0,6,2,0,1,0,0,0,3,0,0,2,0,0,4,0,0,0,1,8,0,0,3,15,5,11,1,0,0,0,0,0,0,0,2,0,0,3,0,0,3,11,1,9,6,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,2,0,0,0,1,0,0,0,0,3
46,0,0,0,0,0,8,15,5,0,0,4,0,0,0,4,16,6,5,0,0,2,0,1,8,5,0,0,7,3,3,9,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,1,3,14,11,4,5,0,0,0,0,0,5,5,0,0,0,2,1,0,0,0,0,0,1,3,6,1,0,0,0,0,0,0,0,1,4,13,3,0,0,6,0,0,2,0,3,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,5,0,0,5,12,2,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,0,6,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,0,0,0,0,0,5,13,3,0,0,11,1,0,0,6,13,3,1,7,1,0,0,8,9,2,0,0,4,0,2,6,0,0,7,0,3,0,0,0,0,2,0,7,0,3,0,0,4,12,8,1,4,0,0,0,0,1,2,6,0,0,0,0,0,0,0,1,0,0,0,1,9,0,0,0,0,0,0,3,0,0,5,11,10,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,7,2,0,3,1,0,2,0,0,2,9,1,5,0,3,0,1,0,1,0,0,0,7,0,0,0,3,0,6,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
48,0,0,0,0,0,0,0,3,9,0,0,1,10,0,0,0,3,12,2,0,4,0,0,0,5,7,1,0,0,1,0,0,19,9,0,6,0,2,0,0,0,0,1,0,5,0,1,0,0,3,9,7,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,4,7,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,1,0,0,0,8,0,2,0,2,0,0,0,0,0,0,0,6,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0
49,0,0,0,0,0,0,0,8,2,8,0,0,0,9,0,0,0,2,8,0,0,0,0,0,0,1,7,0,0,0,1,0,9,15,7,0,5,0,10,8,0,0,0,0,0,4,0,0,0,0,2,5,6,2,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,2,5,8,0,0,0,0,0,0,0,0,2,6,3,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,1,0,8,0,0,8,0,0,0,0,0,0,0,0,3,12,2,0,0,2,0,0,0
50,0,0,4,4,1,0,4,0,5,0,6,0,5,0,5,0,0,5,6,5,0,5,0,0,0,1,0,6,1,0,0,0,0,13,12,7,0,10,0,6,9,0,0,0,1,0,5,4,0,0,0,7,5,3,6,4,0,0,0,0,0,0,9,0,0,4,0,0,5,0,1,0,0,0,2,1,6,0,1,0,1,0,0,0,0,0,11,3,4,5,0,0,5,0,0,0,3,0,5,0,0,1,0,0,0,0,5,0,0,0,5,5,0,4,0,0,0,3,0,0,0,7,0,0,1,5,0,0,1,3,0,1,0,0,0,4,0,1,0,8,0,0,8,1,0,4,0,4,0,0,0,2,17,7,0,0,2,1,0
51,0,1,0,1,1,1,0,4,0,5,5,5,0,7,0,3,0,0,2,5,5,0,5,0,0,0,6,0,3,1,5,0,0,3,12,14,7,0,10,0,3,8,5,0,0,1,0,2,2,1,0,0,9,4,0,3,6,0,0,0,0,0,0,6,1,0,3,0,0,2,0,2,0,1,1,2,6,7,0,1,0,1,0,1,0,0,1,12,2,2,6,1,0,6,0,0,0,2,0,2,0,0,2,1,0,0,0,5,0,2,0,3,5,0,4,5,1,0,3,5,0,0,7,0,0,0,4,2,0,0,3,0,0,1,1,0,4,1,1,1,9,0,1,5,2,0,5,0,6,0,0,0,7,22,12,1,1,0,1
52,0,0,0,0,0,0,0,2,3,0,4,5,2,0,4,0,0,0,0,2,7,2,0,5,2,0,0,4,0,0,0,2,0,0,3,11,15,5,2,12,2,2,7,5,0,1,0,0,0,1,0,0,0,15,5,0,2,8,0,2,0,2,0,0,5,0,6,5,0,0,0,0,3,0,0,3,1,5,4,1,0,0,3,0,1,0,0,2,8,0,1,5,0,0,8,6,0,0,0,0,8,0,0,1,1,2,0,1,7,0,0,0,0,1,0,3,4,7,1,2,7,0,2,7,0,0,0,3,0,0,1,0,0,0,1,0,2,3,3,0,0,11,1,0,4,0,0,1,0,6,0,0,0,12,24,14,2,0,2
53,0,0,0,0,0,0,0,2,0,3,1,3,2,2,0,2,0,0,0,0,2,4,2,0,5,0,1,0,0,0,1,0,0,0,0,3,11,12,7,4,8,0,3,6,1,0,0,0,0,0,1,0,0,5,12,2,0,2,4,0,0,2,0,0,0,2,0,6,2,0,0,0,0,10,0,2,4,0,1,4,0,0,0,2,0,1,0,0,0,5,0,0,2,7,0,8,2,0,0,0,0,6,0,0,0,1,0,0,1,7,0,0,0,0,1,1,2,4,7,2,2,4,0,3,5,0,0,0,0,0,0,0,0,0,7,0,0,1,5,2,0,2,10,0,0,1,0,0,1,1,4,1,0,2,12,31,21,9,0
54,0,0,5,5,2,0,5,0,0,0,0,0,7,1,0,0,0,4,5,0,0,6,0,0,0,7,0,0,2,0,0,0,0,5,0,0,1,15,8,3,6,5,0,0,8,0,2,5,0,0,0,5,0,0,10,17,7,0,2,1,0,0,1,0,0,5,0,0,10,2,2,0,0,0,9,0,0,3,2,0,6,0,0,0,0,0,5,0,5,4,4,0,4,0,4,0,10,0,4,0,0,0,5,0,0,0,5,0,0,0,11,4,0,5,0,0,0,0,1,4,0,6,1,0,5,9,0,0,2,2,0,2,0,0,0,4,0,0,0,4,1,0,1,12,2,5,0,5,0,0,0,0,5,0,2,19,30,23,13
55,0,0,0,1,1,1,0,13,3,0,0,0,0,6,0,0,0,0,0,3,0,0,5,0,0,0,7,0,0,1,0,0,0,0,3,0,0,5,23,16,6,5,5,0,0,7,0,0,2,0,0,0,4,2,0,6,16,7,0,2,0,8,0,0,0,0,7,0,0,5,0,0,0,2,0,17,7,0,0,1,0,5,0,0,0,0,0,3,0,1,2,2,0,6,0,6,0,9,0,0,2,0,0,3,0,0,0,4,0,0,1,7,3,0,4,0,0,2,0,1,4,0,6,0,0,1,7,0,0,0,1,0,1,0,2,0,4,0,8,0,2,9,0,2,10,0,3,0,4,0,0,0,0,5,0,9,18,26,23
56,0,1,0,0,0,1,0,3,12,3,5,0,0,2,6,0,0,0,0,0,3,0,0,4,0,0,5,5,0,0,6,0,0,0,0,5,0,0,13,23,13,5,10,4,0,0,4,0,0,3,0,0,2,3,0,0,8,16,6,0,1,0,6,0,1,0,0,7,0,0,3,1,0,1,3,7,22,12,0,0,0,0,5,1,0,0,0,1,0,0,2,3,0,1,6,0,3,0,7,0,0,0,1,1,2,0,0,0,4,2,0,0,7,0,0,9,1,0,2,5,1,2,0,5,0,0,0,9,0,0,0,0,0,2,1,1,0,5,0,9,1,2,10,0,3,7,1,0,2,3,0,0,0,5,5,1,10,16,26
57,0,0,6,5,2,0,6,0,2,8,0,1,4,0,0,5,0,4,5,0,0,7,0,0,1,2,0,4,7,0,0,2,0,5,0,0,2,4,3,11,25,15,3,6,6,0,2,9,0,0,0,4,0,0,8,5,0,6,16,6,0,0,0,6,0,6,0,0,11,1,2,2,0,0,0,0,12,21,14,4,2,0,0,4,0,0,4,0,6,4,0,1,7,0,0,2,2,0,4,7,0,0,0,0,0,0,4,0,0,3,6,4,0,12,2,0,8,0,0,0,2,5,0,0,7,4,0,0,11,2,0,2,0,0,0,0,0,0,1,0,8,0,1,12,2,8,6,6,0,0,1,0,4,0,2,2,0,12,16
58,0,0,0,2,2,0,0,4,0,0,7,7,0,3,0,0,2,0,0,12,2,0,4,7,1,0,1,0,1,4,0,0,0,0,12,2,3,0,2,1,13,22,14,10,3,9,0,0,8,0,0,0,3,0,0,4,4,1,6,17,7,0,0,0,4,0,6,1,1,8,0,0,5,0,0,0,2,10,18,17,7,0,1,0,11,1,0,2,0,3,2,0,0,6,1,0,0,0,0,1,7,0,0,0,7,1,0,7,1,0,0,3,1,2,9,1,0,8,3,0,1,0,6,0,0,4,11,1,1,8,5,0,0,0,0,0,1,0,0,0,0,6,0,2,10,0,6,2,5,0,0,1,0,3,1,1,0,2,13
59,0,0,2,2,7,0,2,0,0,0,0,4,8,0,0,0,0,3,2,2,10,3,0,1,5,6,0,0,5,0,1,0,0,2,2,11,1,4,0,0,6,12,19,11,15,5,14,4,0,6,0,1,0,0,2,2,3,2,2,7,13,3,0,1,0,6,0,4,2,2,11,1,0,1,0,0,0,0,15,15,22,12,0,0,1,7,2,0,4,1,1,0,1,0,4,0,5,0,1,1,0,6,0,0,0,5,2,0,5,0,1,1,0,3,0,6,0,0,5,0,0,2,0,3,3,1,1,10,6,6,5,10,0,0,0,0,0,0,0,0,0,0,4,5,0,12,2,8,1,2,0,0,2,0,1,0,0,3,3
60,0,1,0,0,0,7,0,2,0,0,5,0,2,10,0,0,0,0,0,1,2,8,3,0,1,2,11,1,0,5,5,1,0,0,1,4,11,1,4,0,0,5,17,18,8,15,5,11,2,1,6,0,3,0,0,0,4,3,0,2,6,13,3,0,2,0,5,0,2,0,1,12,2,1,2,0,5,1,5,15,12,22,12,1,0,1,5,3,0,2,2,2,0,2,0,3,0,4,0,0,0,0,7,1,0,0,3,2,0,7,0,0,1,0,3,5,7,0,0,10,0,0,2,0,1,1,0,3,7,3,6,2,9,1,1,0,0,1,0,1,1,0,1,1,6,2,13,3,10,0,1,0,0,7,0,2,1,0,3
61,0,0,1,0,1,0,7,0,0,0,0,2,0,0,6,4,0,0,0,0,0,1,4,0,0,2,1,15,5,0,2,1,0,0,0,0,1,10,0,0,1,0,7,14,19,9,16,6,15,5,0,5,0,0,0,0,0,0,11,1,0,3,17,11,1,2,0,1,0,10,0,2,8,0,0,0,0,2,2,5,16,12,18,9,0,0,0,2,3,0,0,0,1,0,0,0,4,0,3,8,0,4,0,4,0,0,0,0,0,0,6,0,0,1,0,0,2,4,0,0,6,0,0,1,0,0,0,0,4,8,0,7,0,6,0,0,0,0,0,0,0,0,0,2,0,6,3,13,3,9,0,0,0,0,3,0,0,1,0
62,0,0,2,3,3,0,2,3,0,0,0,0,3,0,0,6,1,1,2,0,0,1,0,2,0,3,0,5,18,8,0,0,0,2,0,0,0,2,6,0,3,0,0,5,17,17,12,18,8,14,4,1,4,0,2,2,0,0,1,11,1,0,7,17,10,3,0,0,2,0,17,7,0,6,0,0,0,0,5,0,8,13,12,17,7,0,1,0,4,4,0,0,1,0,0,0,3,1,1,3,6,0,3,0,2,0,1,0,0,0,1,7,0,2,0,0,0,0,2,0,0,7,0,0,8,1,0,0,3,7,6,3,4,0,4,0,0,0,0,0,0,0,0,3,1,2,5,5,12,2,7,0,1,0,0,1,0,7,1
63,0,0,0,0,0,2,0,10,2,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,2,0,3,0,8,17,8,0,0,0,0,0,0,0,10,14,4,2,0,0,7,16,13,8,15,6,13,3,0,6,0,0,1,0,0,1,10,9,0,7,15,6,5,0,0,0,7,15,6,2,4,8,0,0,0,4,0,7,13,10,15,6,0,0,0,0,2,0,0,3,0,2,0,2,0,0,5,3,0,1,0,2,0,0,0,0,0,0,6,0,1,0,0,2,0,2,0,0,7,0,0,4,0,0,0,0,6,2,2,2,2,3,0,0,8,0,0,8,0,0,1,0,0,1,4,11,1,6,0,1,0,2,0,0,7
64,0,0,4,4,1,0,6,0,7,0,0,0,5,0,0,0,0,10,4,0,0,5,0,0,0,3,0,2,1,7,15,5,0,4,0,0,0,5,0,6,15,5,0,0,1,6,17,17,7,15,5,18,8,0,10,4,0,0,0,0,0,6,8,0,7,19,9,2,5,0,1,7,12,3,2,0,6,0,1,0,5,0,4,13,7,11,11,1,4,5,0,2,5,0,0,0,3,0,7,0,0,4,3,0,0,0,7,0,0,0,5,5,0,10,0,0,0,0,0,0,0,5,0,3,1,5,1,0,1,1,0,7,0,2,0,0,0,0,0,8,0,0,8,1,0,5,0,4,1,1,10,0,11,1,0,0,2,1,0
65,0,0,4,8,5,0,4,2,0,3,0,0,5,5,0,0,0,5,14,4,0,5,1,0,0,1,1,0,3,0,5,11,4,4,1,0,0,5,1,0,7,12,3,0,1,0,7,21,16,7,11,10,18,8,4,14,4,0,0,0,0,0,5,7,0,11,16,6,7,4,1,1,4,9,3,0,0,6,1,0,1,1,0,4,10,3,16,11,5,9,5,0,7,2,0,0,1,0,5,6,0,0,4,3,0,0,5,4,0,0,5,10,1,4,6,0,0,0,0,0,0,5,2,0,4,6,2,1,1,2,0,1,4,0,0,0,0,0,0,0,8,0,0,9,1,4,5,4,4,0,0,6,5,9,0,0,0,3,0
66,0,0,0,3,7,3,0,3,1,0,5,0,0,10,3,0,0,0,4,13,3,0,3,0,0,0,3,0,0,1,2,3,10,3,3,6,0,0,4,0,0,6,14,4,0,0,0,11,19,16,6,11,15,17,7,4,19,9,0,0,0,0,0,3,7,1,10,15,6,5,3,1,0,4,9,2,2,0,5,0,0,0,0,0,3,8,6,16,10,5,9,5,0,7,1,0,0,0,0,3,5,0,0,4,2,0,0,4,3,5,0,5,8,0,2,8,0,0,0,2,0,0,4,0,0,4,5,7,0,0,1,0,0,4,0,0,0,0,0,0,0,7,0,0,9,0,4,4,9,2,0,0,6,7,8,0,0,0,2
67,0,0,0,0,0,4,0,0,0,0,0,12,2,0,7,2,0,0,0,11,14,4,0,10,1,0,0,2,0,0,0,0,0,6,10,2,9,0,0,2,0,0,5,21,11,3,0,1,10,17,13,3,10,15,13,3,9,20,10,1,0,0,0,0,1,3,1,11,12,3,3,1,4,0,2,7,1,0,0,8,0,0,1,0,7,0,5,6,12,7,3,7,2,0,8,1,0,0,0,0,3,4,0,0,11,3,0,3,5,2,2,0,2,4,0,1,6,0,3,0,3,0,1,4,0,0,11,4,4,0,3,0,0,0,3,0,1,0,0,0,0,0,5,0,0,5,0,0,3,9,0,0,0,5,8,7,0,0,1
68,0,0,0,0,0,0,3,0,0,0,0,2,11,1,0,15,5,0,0,1,10,13,3,0,9,0,0,8,1,0,0,0,0,0,5,8,0,8,0,0,1,0,0,11,20,10,2,0,9,8,14,12,2,8,14,12,2,10,24,14,2,0,8,4,0,0,1,1,10,16,6,1,0,2,0,0,5,0,0,0,7,0,0,0,0,4,0,3,5,11,5,1,6,0,0,6,0,0,0,4,0,11,2,0,1,10,2,0,2,3,1,1,0,1,1,0,0,4,0,1,0,2,0,3,4,0,1,9,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,5,6,2,0,0,4,6,5,0,0
69,0,0,0,0,0,8,0,2,0,8,0,0,1,9,9,5,23,13,1,0,0,6,21,11,0,5,0,0,4,9,0,8,0,0,0,3,6,0,7,0,0,0,0,1,8,18,8,0,0,9,16,10,10,0,4,10,10,0,12,22,12,1,0,4,4,0,0,0,0,6,13,6,0,0,2,0,0,5,0,0,0,15,5,0,0,8,0,0,0,1,11,5,0,6,0,0,2,0,0,0,1,1,11,2,0,0,6,0,0,0,0,0,9,0,9,1,0,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,4,0,0,0,4,6,2,0
70,0,0,5,5,2,0,13,3,0,0,5,0,4,0,5,8,13,27,18,8,0,4,11,17,8,2,2,0,2,0,6,0,6,5,0,0,0,10,0,3,2,0,0,0,3,8,20,13,3,0,6,20,10,6,5,9,9,7,2,10,19,9,0,0,3,9,0,0,4,0,8,12,3,0,0,0,0,0,7,0,2,5,12,4,0,0,12,2,5,4,1,10,9,0,3,0,2,0,4,0,0,0,1,10,0,0,4,3,0,0,4,4,0,14,4,6,0,0,0,0,0,4,0,0,2,4,0,0,2,7,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,5,0,0,0,0,8,0,0,0,3,8,0
71,0,0,0,2,1,0,3,12,13,3,0,2,0,3,0,2,6,17,24,15,7,0,2,8,16,6,1,0,0,0,0,4,0,3,2,0,0,0,9,0,0,12,2,0,0,2,10,17,10,2,0,10,19,9,3,2,8,8,3,1,20,18,8,0,0,0,8,0,0,0,0,7,11,1,0,0,0,0,0,6,0,0,4,11,1,0,2,11,1,2,3,0,7,7,0,2,0,12,2,0,0,0,0,0,7,0,0,3,2,0,0,1,2,4,12,3,5,0,0,0,0,0,3,0,0,0,1,0,0,0,6,0,13,3,0,10,0,0,0,0,0,0,0,0,1,0,8,0,4,0,0,0,0,7,0,0,0,0,7
72,0,0,0,0,0,0,0,5,11,10,2,0,0,0,0,0,0,7,13,24,17,7,0,2,10,13,5,0,0,0,0,0,1,0,3,1,1,0,2,11,1,2,11,2,0,1,0,6,15,9,0,0,9,25,15,3,1,10,5,5,10,22,16,6,0,0,6,10,0,0,0,0,8,11,1,2,0,0,0,1,3,0,2,3,11,1,0,1,7,0,1,2,0,7,9,6,0,2,9,0,6,0,0,0,0,9,0,1,5,1,0,0,0,0,2,11,2,11,1,0,2,0,2,3,0,0,0,0,0,0,1,3,3,12,3,0,12,2,2,0,0,2,0,0,0,0,0,4,0,4,0,0,0,0,9,0,0,0,2
73,0,0,0,0,0,0,0,8,4,10,10,0,0,0,0,0,0,0,3,12,24,14,6,0,2,6,13,3,0,0,0,0,0,0,0,2,0,0,8,10,7,0,2,9,0,0,0,0,5,13,8,0,0,15,21,11,2,1,5,5,4,18,19,11,4,0,2,6,6,0,0,0,0,10,9,9,2,0,0,0,0,2,0,0,1,10,0,0,0,3,0,0,0,2,7,11,2,0,0,4,2,3,0,0,0,0,5,0,1,4,0,0,0,0,0,2,9,4,10,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,14,4,2,10,10,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,11,1,0,0
74,0,0,0,0,1,0,0,0,4,0,7,7,0,0,0,4,0,0,0,2,12,23,13,3,0,3,3,17,7,0,0,0,0,0,0,0,0,0,0,3,11,3,0,0,10,0,1,0,4,3,9,7,0,5,15,21,11,0,9,1,1,8,22,27,17,5,0,0,5,14,4,0,0,0,7,4,6,0,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,12,2,0,8,1,6,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,6,0,7,0,0,0,0,1,0,0,0,1,1,0,1,0,0,4,10,0,0,5,7,0,0,5,1,0,0,0,0,0,2,0,0,0,0,0,1,8,1,0
75,0,0,0,0,0,0,0,0,0,2,0,7,3,0,0,2,2,0,0,0,3,13,21,13,4,0,2,7,14,5,0,0,0,0,0,0,0,0,0,0,1,9,2,0,0,10,0,0,2,2,1,5,5,0,5,11,19,12,2,10,0,0,12,21,25,15,5,1,0,4,13,3,0,1,0,6,3,4,0,1,0,0,1,0,0,0,0,7,0,0,0,0,0,1,1,0,2,10,0,0,8,3,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,6,0,8,0,1,10,0,0,0,0,0,0,1,0,0,0,1,2,11,1,0,3,5,0,0,2,0,0,0,0,0,10,0,10,0,0,1,1,0,7,2
76,0,0,5,5,2,0,5,0,0,0,0,0,11,2,0,0,0,6,5,0,0,7,11,17,10,6,0,1,9,10,2,0,0,5,0,0,0,4,0,0,2,0,6,0,2,0,12,5,0,1,0,5,4,1,5,10,10,16,12,2,7,0,2,12,20,30,20,8,5,0,6,12,2,0,0,0,3,2,6,0,3,0,0,0,0,0,4,0,12,4,0,0,4,0,0,0,2,0,14,4,0,7,2,3,0,0,5,0,0,1,4,4,0,5,0,0,0,0,0,3,0,12,2,0,12,4,0,0,2,2,0,3,0,0,0,0,1,10,0,0,2,1,0,2,1,5,0,5,0,0,8,0,14,4,0,0,0,2,4
77,0,0,0,4,4,0,0,4,0,0,2,0,1,16,6,0,0,0,5,4,0,0,5,10,16,9,8,0,0,7,12,2,0,0,4,5,0,0,3,0,0,1,2,5,0,1,2,11,3,0,0,0,10,3,0,4,15,9,14,11,1,6,0,2,12,20,29,19,8,3,0,6,11,2,0,0,2,3,1,5,0,1,0,0,0,0,0,4,2,12,4,0,0,4,0,0,0,1,4,12,3,0,7,2,2,0,0,4,0,5,1,4,2,0,3,2,0,0,0,2,2,2,11,1,2,12,3,5,0,1,1,0,2,0,0,0,0,1,9,0,0,1,1,0,2,0,5,0,10,0,0,6,4,16,6,0,0,0,1
78,0,0,5,5,6,0,5,0,1,0,0,0,4,6,12,5,0,4,5,1,1,4,0,1,7,18,8,7,2,0,4,8,0,5,0,3,2,4,0,0,2,0,0,0,7,0,3,7,10,2,0,4,0,6,8,5,5,12,9,11,8,0,5,0,2,17,19,26,23,13,5,0,3,8,1,0,0,1,5,0,7,0,0,0,0,0,4,0,9,6,11,3,4,0,1,0,2,0,5,4,8,2,0,6,0,0,4,0,1,0,9,5,0,7,0,0,1,0,0,0,0,6,1,7,3,6,8,2,7,2,0,3,0,1,0,0,0,0,0,8,0,0,0,3,0,7,0,10,0,6,0,0,10,6,13,3,0,2,0
79,0,0,0,1,1,5,0,13,3,0,0,0,0,3,5,9,4,0,0,3,1,0,3,0,1,8,18,8,3,1,0,3,4,0,3,0,2,0,12,8,0,1,0,0,0,6,0,0,4,8,1,0,3,2,2,4,4,5,7,9,10,16,6,0,0,7,19,19,22,18,9,3,0,5,6,9,0,0,0,4,0,6,0,0,0,0,0,2,0,5,4,9,0,6,0,3,0,1,0,0,6,5,0,0,4,0,0,3,0,0,0,5,4,0,6,0,0,3,0,0,0,0,6,0,3,0,4,7,0,3,1,0,2,0,3,0,0,0,8,0,6,8,0,0,1,0,5,0,9,0,2,0,0,10,6,15,5,0,2
80,0,0,0,0,0,1,2,3,11,3,1,0,0,0,3,3,9,1,0,0,3,0,0,2,0,0,9,16,6,3,2,0,1,1,0,3,0,0,2,14,4,0,2,0,0,0,2,0,0,3,8,0,0,3,0,0,4,4,1,7,7,12,14,4,0,0,9,19,16,18,16,8,3,7,4,8,10,0,0,0,0,0,6,0,0,0,0,0,0,0,4,3,6,7,6,0,0,0,0,0,0,4,4,0,0,4,0,0,3,0,0,0,5,1,0,7,0,0,3,1,0,0,0,7,0,0,0,4,3,0,3,0,0,1,7,1,0,0,2,7,0,8,7,0,0,0,0,2,0,10,0,3,0,1,10,13,14,4,0
81,0,0,0,0,0,0,0,1,2,9,5,0,0,5,0,1,1,9,0,0,0,3,0,0,1,0,2,7,15,5,5,0,0,0,0,5,2,0,0,4,13,3,2,1,0,0,0,1,0,0,1,8,5,0,2,0,5,3,2,0,6,6,10,12,4,0,0,9,19,14,17,16,7,3,7,3,10,10,0,0,0,0,0,6,0,0,0,0,0,0,0,4,3,6,6,5,0,0,0,0,0,0,4,4,0,0,4,0,0,8,0,0,0,4,0,2,7,0,0,5,0,0,0,0,6,0,0,5,3,2,0,2,0,0,1,6,0,0,0,2,7,0,8,6,0,0,0,0,7,0,9,0,3,2,0,10,13,13,3
82,0,0,0,0,0,0,0,0,0,0,8,12,2,0,2,0,0,0,5,7,1,0,0,7,1,0,0,1,5,12,4,2,0,0,7,0,8,0,0,0,3,10,2,9,0,3,0,0,0,0,0,0,7,5,0,0,0,6,0,3,0,4,5,7,10,0,0,1,9,16,12,15,19,9,1,5,2,8,7,3,0,0,1,0,13,3,0,0,0,0,0,0,1,2,7,6,2,0,0,0,0,0,0,2,11,1,0,7,1,0,5,0,0,0,1,0,0,7,3,0,6,0,1,0,0,3,7,0,2,0,5,0,0,0,0,0,7,0,0,0,0,5,0,5,4,0,0,0,0,7,0,9,0,2,3,0,8,11,14
