,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126
52,0,2,3,15,5,0,0,0,0,0,0,0,4,0,13,3,6,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,13,7,0,6,4,5,0,0,4,0,0,0,2,0,6,0,2,5,0,4,0,7,0,2,5,0,0,0,0,0,8,0,0,0,0,5,2,5,3,0,2,9,10,4,4,0,5,11,12,10,13,16,6,5,0,0,0,2,7,13,11,1,0,4,1,2,6,20,10,2,16,6,15,5,0,0,0,0,5,5,8,8,0,0,3,2,16,6,0,10,8,18,8,6,0
53,0,0,0,5,12,3,0,0,0,4,0,0,0,1,3,11,1,3,0,0,0,0,0,4,12,8,0,0,0,0,0,2,3,12,4,0,3,2,3,0,0,2,0,0,0,10,0,4,0,1,3,0,2,0,9,0,1,7,0,0,0,0,4,7,0,0,0,0,4,1,3,2,0,2,6,8,3,2,0,2,9,11,9,12,18,8,3,0,0,0,0,5,12,9,0,0,3,1,0,10,18,8,6,15,5,14,4,0,0,0,0,2,3,7,6,0,0,0,6,14,4,0,14,8,16,7,3
54,0,0,8,0,3,12,2,0,0,0,2,8,0,8,0,3,11,1,3,0,0,0,8,0,2,9,5,0,0,0,0,0,0,2,20,12,8,3,0,3,0,0,0,0,0,0,6,0,4,0,1,3,0,0,0,5,0,0,4,0,0,8,0,1,7,0,0,0,0,0,0,0,0,0,1,4,4,0,2,8,2,5,7,5,10,16,8,0,0,0,0,0,2,10,17,7,0,0,9,0,8,26,16,5,11,4,13,3,0,0,0,0,2,0,4,6,0,0,0,6,22,12,4,10,8,12,15
55,0,1,0,9,0,2,9,0,0,8,0,0,5,0,7,0,1,9,0,1,0,0,0,16,8,6,6,1,0,0,0,0,0,0,10,16,8,4,1,0,2,0,0,0,1,4,1,3,0,4,0,0,0,0,0,1,5,0,0,1,0,0,16,6,0,4,0,0,1,0,0,0,1,0,0,0,3,1,0,0,4,2,5,8,4,8,12,5,0,1,0,0,0,0,6,12,3,0,0,8,0,16,25,15,6,8,3,11,1,0,0,0,0,2,0,1,7,0,0,0,12,23,20,10,7,8,8
56,0,0,9,0,7,0,0,6,0,0,6,8,0,13,3,7,0,0,9,0,0,0,8,6,12,5,3,6,0,0,0,0,0,0,8,18,24,14,2,1,0,0,0,0,0,0,0,1,3,0,4,0,0,0,0,0,0,3,0,0,0,8,6,13,6,0,2,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,1,6,2,8,9,3,0,0,0,0,0,8,5,10,0,8,0,6,8,15,22,12,3,7,1,9,1,0,0,0,0,0,0,0,6,0,0,8,13,19,16,10,3,16
57,0,0,0,6,0,12,2,0,7,0,0,6,7,3,11,8,8,0,1,11,1,0,0,5,3,10,4,4,6,0,0,1,0,0,0,8,18,25,16,6,0,0,0,1,0,0,0,5,2,0,1,9,0,0,0,0,0,0,2,0,0,0,5,5,14,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,0,0,0,8,3,7,11,1,0,0,0,2,0,8,5,8,0,6,2,6,6,14,19,11,3,9,1,10,6,0,1,0,0,5,0,0,4,1,0,5,10,17,17,7,6
58,0,2,0,2,3,2,8,0,0,7,0,0,2,3,7,8,7,6,0,1,9,0,0,0,5,2,6,1,1,3,4,0,5,5,0,0,8,15,24,15,10,0,0,0,3,0,2,0,2,7,0,0,5,4,0,2,5,0,0,0,0,0,0,1,4,10,2,5,2,5,0,0,2,2,0,0,4,0,0,0,0,14,5,2,0,0,5,0,6,13,3,0,4,0,0,0,5,7,4,4,5,0,10,4,16,15,7,2,6,0,7,2,0,6,0,0,7,0,4,3,0,2,5,14,16,22,12
59,0,0,10,0,0,3,0,5,0,0,5,8,0,10,0,7,8,4,6,0,0,8,8,0,0,2,0,6,0,0,0,4,0,1,13,8,8,8,14,24,14,7,0,0,0,0,0,2,0,0,7,0,0,1,2,0,0,3,0,0,0,8,0,0,1,1,8,0,1,0,3,0,0,0,1,0,0,1,0,8,0,4,10,1,0,0,0,2,0,3,10,0,0,2,8,0,0,2,15,5,2,13,3,7,6,13,14,5,0,6,0,6,2,0,3,0,0,6,0,4,11,1,0,4,14,12,30
60,0,0,0,8,0,0,5,2,4,0,2,3,9,0,7,0,6,5,3,5,0,0,6,4,0,0,3,0,13,3,0,0,1,0,3,11,6,8,7,14,21,16,9,0,0,0,0,0,2,0,0,7,2,0,2,0,0,1,4,1,0,0,4,1,0,3,3,5,0,0,2,4,0,0,0,3,0,2,1,0,8,0,1,8,2,0,0,1,1,0,5,12,2,0,0,8,7,0,5,12,4,3,10,4,5,7,13,13,12,2,6,0,6,0,2,3,0,0,3,0,2,9,0,0,4,11,20
61,0,0,0,0,7,1,0,4,7,1,0,2,1,9,0,8,5,5,10,3,4,0,0,3,1,0,0,2,3,12,3,5,0,0,0,3,11,5,8,12,14,20,15,14,4,0,0,1,0,1,5,1,6,2,0,0,0,0,0,2,0,0,0,2,6,0,2,2,3,0,0,0,2,0,0,0,3,0,1,1,0,7,0,0,6,2,0,0,1,0,0,4,12,2,0,0,7,6,0,5,12,4,3,8,2,3,5,13,12,11,3,4,0,5,0,3,1,0,0,8,0,0,6,0,5,3,11
62,0,5,0,5,0,4,0,0,2,8,0,0,0,0,10,0,6,3,3,9,1,0,0,1,4,0,0,0,0,2,13,3,6,2,0,0,1,7,4,6,13,11,17,13,19,9,5,0,0,2,0,2,0,7,0,5,2,0,0,0,0,0,1,0,0,3,0,4,7,5,0,0,5,5,0,0,1,0,0,0,0,2,9,5,0,5,0,0,0,6,0,0,5,11,1,0,0,10,2,1,4,8,5,0,13,3,0,4,11,8,8,0,0,2,2,0,8,0,1,0,4,5,1,7,0,7,1
63,0,0,5,0,4,1,3,0,5,0,7,0,0,0,0,11,5,5,8,3,8,0,0,0,0,2,0,0,0,0,3,18,8,5,2,0,0,0,7,9,6,12,10,22,12,17,7,6,0,0,7,1,1,0,5,0,4,0,0,0,0,0,0,0,5,0,2,0,2,6,4,0,0,4,3,0,0,0,0,0,0,0,1,7,3,0,4,0,0,0,5,0,0,5,11,1,0,0,10,2,1,4,8,3,3,11,1,0,3,10,9,6,0,0,1,3,0,6,0,6,0,2,2,1,12,2,7
64,0,0,0,2,0,4,2,4,0,1,6,5,3,0,0,1,10,2,4,7,0,7,0,0,0,0,5,0,2,6,0,8,15,5,3,0,0,0,0,6,6,7,13,12,19,10,14,7,6,0,0,7,2,0,0,2,0,4,3,3,0,0,0,3,0,6,6,0,0,0,12,7,0,0,3,9,0,1,0,0,0,0,0,0,7,2,0,7,0,0,1,6,0,0,3,10,3,0,0,7,1,0,1,11,1,6,10,0,2,3,10,8,6,0,1,1,0,0,3,0,4,0,0,0,2,9,0
65,0,0,0,0,0,0,4,2,2,0,4,3,12,2,0,0,0,6,0,3,3,0,4,0,0,0,7,4,1,5,3,0,5,11,2,0,0,0,0,0,3,6,7,11,9,18,8,13,6,2,0,0,7,0,0,0,0,0,11,10,1,0,0,7,1,0,9,2,0,0,3,19,9,0,0,6,6,0,0,0,0,0,0,0,0,6,1,7,6,0,0,1,3,0,0,1,11,1,0,0,6,0,0,8,8,8,4,9,1,1,2,8,7,2,0,0,0,0,0,1,0,1,0,0,0,0,6
66,0,0,0,0,0,1,0,3,7,0,0,4,2,12,2,1,5,0,11,1,2,1,0,1,0,0,0,6,3,0,5,8,0,4,11,2,0,0,0,5,0,2,5,12,9,8,16,9,12,5,7,1,0,7,0,0,0,0,1,9,8,1,0,0,12,2,0,8,0,0,0,9,17,8,0,0,6,5,0,0,0,0,0,0,0,0,5,0,7,4,0,0,1,3,0,0,1,10,1,0,0,6,0,0,6,6,6,4,8,0,2,0,7,6,1,1,0,0,0,5,1,0,0,0,5,0,0
67,0,0,0,0,0,0,3,2,2,3,2,0,5,2,9,2,0,2,1,10,0,2,0,0,0,0,1,0,13,5,0,4,5,0,2,9,0,0,0,0,2,2,4,4,10,8,6,16,9,9,4,7,3,0,8,0,0,1,1,2,9,6,0,1,2,14,4,0,6,0,2,1,7,17,8,2,0,8,5,0,0,0,0,0,1,0,0,6,0,5,6,2,0,0,1,0,7,1,8,0,0,0,3,1,0,7,6,5,11,8,0,2,0,4,8,1,0,0,0,0,3,0,0,0,0,2,0
68,0,0,8,0,0,0,0,0,2,0,1,10,0,13,3,9,2,0,2,0,7,0,10,0,0,0,0,1,3,11,1,0,0,1,8,10,17,7,0,0,0,0,0,4,0,7,4,6,16,6,9,4,4,0,0,4,0,0,0,0,1,17,7,0,1,4,12,2,0,2,0,0,0,7,16,6,0,0,8,13,3,0,0,0,0,0,0,0,4,0,2,3,0,0,8,0,0,4,9,4,0,8,0,0,0,0,6,4,3,11,8,0,2,0,1,8,0,0,0,0,8,0,0,0,0,0,10
69,0,1,0,9,0,0,0,0,0,10,0,0,7,3,12,2,6,0,0,0,0,2,0,18,8,4,0,0,0,1,10,0,0,0,0,4,7,13,5,0,0,0,0,0,5,4,8,1,6,16,6,6,1,3,0,1,4,0,0,0,0,7,25,15,3,0,2,12,3,0,0,0,1,0,6,12,5,0,0,4,9,3,0,1,0,0,0,0,0,5,0,0,2,0,0,3,0,0,0,8,2,0,7,0,1,0,0,4,0,1,8,3,0,2,0,0,9,0,0,0,0,9,8,0,0,0,0
70,0,0,0,0,8,0,2,2,0,0,9,0,0,6,2,12,2,2,0,0,0,8,1,8,13,5,2,2,0,0,0,8,0,0,0,0,3,9,12,3,0,2,2,0,0,2,0,8,3,6,14,6,8,0,2,0,0,3,0,0,8,0,15,23,13,5,0,2,8,0,0,0,0,0,8,5,8,7,2,0,6,5,0,0,0,0,2,0,0,0,7,2,0,1,0,8,3,0,0,0,7,1,0,5,0,0,8,0,4,2,1,16,6,0,4,0,0,17,7,0,0,0,4,4,0,0,0
71,0,3,0,3,0,6,0,0,1,0,0,6,0,0,7,2,11,1,1,0,0,0,5,1,8,13,3,0,2,0,1,0,9,2,0,0,0,1,8,11,4,0,0,1,3,0,5,0,6,5,5,12,4,9,0,5,2,0,1,0,0,5,5,13,22,12,3,2,5,10,0,0,3,7,0,6,6,6,5,0,0,8,7,3,0,0,0,0,0,3,0,5,3,0,0,0,8,10,0,1,0,4,2,0,8,0,0,7,0,2,0,6,14,8,0,2,3,7,18,8,0,3,0,5,3,2,0
72,0,0,2,0,2,0,8,2,0,0,0,0,4,0,0,7,1,7,0,0,0,8,0,0,0,5,11,5,0,1,0,0,0,5,1,0,0,2,0,6,7,6,2,0,0,0,0,5,2,2,3,5,14,4,8,0,1,1,0,0,8,0,0,3,11,24,14,2,0,1,9,0,0,0,15,5,2,8,8,4,2,0,4,3,2,0,2,0,0,0,5,2,1,2,0,8,0,4,9,0,0,0,0,0,0,6,8,0,7,2,2,8,8,10,10,0,0,11,8,16,7,0,0,0,3,0,1
73,0,2,0,4,0,0,0,4,1,0,0,0,0,0,4,0,6,0,6,0,0,0,4,0,0,0,1,8,2,0,5,0,4,5,1,0,0,0,1,0,10,3,2,1,2,0,2,0,2,7,1,0,4,18,8,10,5,0,0,0,0,4,0,0,2,14,21,19,9,5,0,5,2,2,5,12,9,0,5,4,1,7,5,6,0,1,0,0,0,2,0,1,6,0,0,0,5,2,0,13,3,0,4,0,2,0,2,7,0,4,0,0,5,13,6,7,2,1,15,7,12,9,0,4,0,8,0
74,0,0,1,0,3,0,2,2,2,0,0,0,0,0,0,4,0,2,0,5,0,8,0,0,0,0,0,3,8,1,0,3,0,0,4,0,0,2,0,0,0,12,5,0,0,0,0,2,2,0,5,1,2,8,17,7,6,4,0,0,8,0,0,0,0,4,13,17,15,5,4,0,1,0,10,4,8,11,2,4,6,0,3,1,5,0,3,0,0,0,4,2,0,5,0,8,0,1,1,3,12,2,0,2,0,0,8,1,7,2,4,8,2,3,15,6,3,10,5,13,6,8,4,0,2,0,7
75,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,2,0,5,4,4,8,0,0,2,6,0,0,2,0,0,1,0,0,0,0,0,2,10,3,0,8,0,0,0,1,0,3,0,1,10,16,6,8,3,0,0,5,4,0,0,0,3,12,16,14,4,3,0,1,0,8,3,6,9,0,2,5,0,2,3,3,0,2,0,0,0,2,1,0,2,0,7,0,0,0,2,9,1,0,1,0,0,6,0,5,0,1,6,1,5,13,5,0,9,3,10,5,12,3,0,1,0
76,0,1,0,1,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,13,12,8,5,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,7,4,4,9,0,0,0,0,0,0,0,0,11,16,6,5,0,0,0,13,3,0,0,0,3,13,16,10,1,4,0,0,0,7,0,2,5,0,2,5,1,1,1,0,0,0,1,0,0,1,0,0,0,0,7,0,0,0,0,8,0,1,0,0,0,2,0,2,0,0,6,0,3,14,4,0,6,0,11,13,11,1,0,0
77,0,0,0,0,0,0,2,2,0,0,7,1,0,0,0,0,0,0,0,0,0,8,0,3,8,9,6,7,0,0,0,3,0,0,1,0,0,2,0,0,0,2,2,0,3,1,0,9,2,0,0,0,2,0,0,1,7,15,5,3,8,0,3,11,1,2,0,0,3,9,15,8,0,0,8,0,0,9,2,1,7,0,0,1,0,0,3,0,0,0,3,2,0,0,0,8,0,0,6,0,0,0,0,6,0,0,8,0,0,4,0,10,2,0,8,0,4,22,12,0,5,1,6,9,9,0,0
78,0,0,0,0,0,2,0,1,2,0,0,5,0,0,0,2,0,0,0,5,0,0,6,0,1,6,8,6,6,0,0,0,3,0,0,0,0,0,7,0,0,0,1,2,0,1,0,2,9,1,0,2,0,2,0,0,0,5,14,4,2,6,0,2,11,1,1,0,0,2,8,14,7,0,0,7,0,0,9,0,1,6,0,0,0,5,0,2,5,0,0,2,2,5,0,0,7,0,0,6,5,0,0,0,5,0,0,13,3,0,6,0,10,1,0,10,0,12,22,12,0,4,0,6,9,8,0
79,0,0,0,0,0,0,2,0,0,1,0,0,5,0,0,0,0,0,0,0,2,0,0,5,0,3,6,9,7,6,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,2,0,0,3,5,0,0,2,0,12,2,0,10,5,14,4,0,5,0,1,11,1,0,0,0,2,8,11,6,0,0,3,0,1,7,1,0,2,0,10,0,6,0,0,2,0,0,0,0,3,0,1,6,0,0,4,3,0,0,0,5,0,3,14,4,0,5,1,6,1,0,7,2,10,20,10,0,3,0,4,5,6
80,0,0,0,0,0,0,0,2,0,0,4,0,7,2,0,0,0,0,0,0,0,0,0,0,2,0,10,5,10,10,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,2,9,0,0,17,12,12,2,0,12,2,1,14,4,0,0,3,9,5,9,4,3,0,3,0,0,6,0,0,0,0,9,0,13,3,0,2,0,0,0,0,1,1,0,3,0,0,1,0,7,0,7,3,0,4,13,3,0,4,0,6,0,0,5,0,8,17,7,0,0,0,0,2
81,0,0,0,0,0,1,0,0,7,0,0,4,0,7,2,1,5,0,5,0,0,0,0,0,0,0,0,9,4,9,10,8,0,0,0,0,0,0,0,5,0,1,0,5,0,0,0,1,0,0,5,4,0,0,0,0,8,0,7,15,10,12,2,2,17,7,4,13,3,0,0,1,7,4,7,3,3,0,2,0,0,5,0,0,0,0,8,3,13,3,0,1,0,0,0,0,0,0,0,3,0,0,1,0,5,0,5,3,0,3,14,4,0,3,0,7,0,0,5,5,8,15,5,0,5,0,0
82,0,0,0,0,0,5,0,0,1,4,0,0,3,0,5,7,2,4,1,7,0,0,0,0,0,0,0,1,9,4,7,11,6,0,0,0,0,1,2,1,3,0,0,1,2,0,0,5,2,0,1,10,3,0,0,0,0,7,0,6,15,10,9,1,7,16,7,3,10,0,0,0,0,5,4,7,1,2,1,2,1,0,2,0,0,2,1,7,5,10,2,0,0,2,0,0,0,0,0,0,5,0,0,0,0,4,0,7,3,1,8,14,5,0,2,5,4,0,0,6,5,5,12,3,1,2,0
83,0,0,0,0,0,5,4,0,1,0,4,0,0,3,0,10,8,1,5,3,6,0,0,0,0,0,0,1,1,9,2,8,9,3,0,0,0,1,3,3,0,2,0,1,0,0,0,5,6,0,1,6,9,1,0,0,0,0,6,0,6,15,7,8,2,6,16,6,0,7,0,0,0,0,5,4,5,0,3,1,3,0,0,0,0,2,3,0,9,2,9,1,0,2,2,0,0,0,0,0,2,5,0,0,0,0,4,2,7,4,6,8,15,5,0,7,2,4,0,1,6,2,2,10,4,0,2
84,0,0,0,0,0,5,4,3,1,0,0,4,0,0,1,5,11,7,2,7,2,6,0,0,0,0,0,1,1,1,7,3,6,6,3,0,0,1,3,4,1,0,1,1,0,0,0,5,6,3,1,6,5,7,0,0,0,0,0,5,0,6,12,6,9,1,6,13,3,0,7,0,0,0,0,5,2,4,1,3,2,0,0,0,0,2,3,2,2,6,1,8,0,2,2,2,0,0,0,0,2,2,3,0,0,0,0,6,2,8,9,6,9,12,4,5,4,2,2,1,1,3,0,0,11,1,0
85,0,0,0,0,0,0,7,6,1,0,0,0,2,0,0,1,3,7,5,1,3,10,5,0,0,0,0,2,1,0,0,5,0,2,5,2,0,2,0,1,0,3,2,0,0,0,0,0,7,2,1,1,8,1,6,0,0,0,0,0,13,3,2,10,4,11,1,3,9,0,0,5,0,0,8,0,1,4,6,0,5,0,0,0,0,0,4,1,1,0,8,3,4,0,1,10,2,0,0,0,0,1,0,1,0,0,8,0,6,4,8,17,8,5,14,4,1,12,2,0,0,0,0,0,1,7,0
86,0,0,0,0,0,0,6,13,5,0,1,0,0,0,0,0,0,0,6,4,0,5,7,2,0,0,0,0,4,2,0,0,2,0,0,2,0,0,1,0,0,6,9,1,0,0,0,0,0,3,1,0,7,5,1,3,0,0,0,0,3,10,0,2,9,10,12,2,0,5,1,0,2,0,2,9,0,7,4,3,0,1,0,0,0,0,0,4,0,0,6,14,4,3,0,3,12,2,0,0,0,0,0,0,0,0,2,7,2,6,3,10,17,7,11,13,3,3,9,1,0,0,0,0,0,0,4
87,0,0,0,0,0,1,0,5,18,8,0,1,0,0,0,1,5,0,5,6,3,0,5,4,0,0,0,0,0,3,2,5,0,1,0,0,2,0,0,6,0,0,5,14,4,0,0,1,0,0,8,2,0,7,3,0,2,0,0,0,0,3,7,0,7,8,9,11,1,0,4,0,0,1,0,1,9,0,6,4,2,0,0,0,0,0,0,0,4,0,0,5,14,4,3,0,2,11,2,0,0,0,0,0,0,0,0,2,6,1,7,1,9,16,6,12,11,1,3,14,4,0,0,0,5,0,0
88,0,0,0,0,0,5,0,0,8,15,8,0,0,0,0,5,2,4,1,7,5,3,0,2,1,0,0,1,0,0,1,3,3,0,1,0,0,3,2,1,4,0,0,6,11,2,0,5,2,0,1,13,3,0,6,0,0,1,0,0,0,0,0,6,1,6,8,6,8,0,0,3,0,0,1,0,0,8,1,6,5,0,0,0,0,2,1,0,2,1,0,0,4,16,6,3,0,1,11,1,2,0,0,0,0,0,0,2,2,7,6,7,2,6,15,11,9,11,1,4,14,4,0,0,1,2,0
89,0,0,0,0,0,0,3,0,0,12,13,5,0,0,0,0,3,0,2,0,4,2,0,4,6,9,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,0,0,5,19,9,0,3,1,0,3,11,2,2,5,0,2,0,0,0,0,4,0,4,0,4,7,5,7,0,0,2,0,0,0,0,0,6,0,4,4,0,0,2,0,0,0,0,1,0,0,0,6,13,3,2,0,1,10,0,0,0,0,0,0,0,0,1,0,5,3,5,1,5,13,10,6,10,0,4,13,8,0,0,0,0
90,0,0,0,0,0,0,2,5,0,2,14,11,6,0,0,0,0,0,0,1,0,4,0,0,0,5,10,0,7,2,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,9,17,9,0,0,0,0,5,8,3,0,2,1,3,1,0,0,0,5,0,6,2,1,5,2,9,1,0,2,0,2,0,2,0,4,0,1,1,0,1,1,0,1,0,0,3,2,0,0,4,13,10,2,0,0,9,0,0,1,0,1,0,0,7,1,0,5,3,2,3,5,11,10,3,9,0,3,9,5,0,0,0
91,0,0,0,0,0,1,0,1,10,0,4,14,9,6,0,1,5,0,5,0,0,0,4,0,0,0,3,9,0,6,2,5,0,0,0,0,0,0,0,5,0,0,1,9,0,0,7,18,8,0,5,1,0,5,6,1,0,0,0,1,0,0,0,0,10,0,5,1,0,4,1,7,0,0,0,0,2,0,1,0,3,0,0,0,0,1,0,0,1,0,0,2,2,0,0,3,12,9,2,0,0,9,0,0,0,0,0,0,0,6,2,0,4,2,1,4,3,9,10,8,9,0,0,9,10,0,0
92,0,0,0,0,0,2,0,0,1,8,0,4,13,7,6,2,1,4,0,10,0,0,0,2,0,0,0,3,8,0,6,2,5,0,0,0,0,0,5,0,5,0,0,1,8,0,0,9,18,8,0,7,0,0,3,5,0,0,0,0,0,0,0,0,0,9,0,4,0,0,3,0,6,0,0,0,0,1,0,0,0,2,0,0,0,5,1,0,5,0,0,0,2,7,0,0,2,11,7,2,5,0,9,0,0,0,0,5,0,0,8,1,0,3,1,3,3,2,9,10,6,8,0,0,9,9,0
93,0,1,0,1,0,0,0,0,0,9,4,0,3,9,6,3,0,0,1,0,8,0,0,8,10,4,0,0,0,4,0,3,1,5,0,0,0,0,0,2,0,2,0,0,2,12,2,0,8,18,8,0,4,0,0,4,5,0,0,0,0,0,8,0,0,0,5,0,5,0,0,0,1,6,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,6,0,0,0,0,3,0,0,2,7,6,0,1,0,6,1,0,0,0,1,0,0,3,0,0,0,0,4,0,1,6,6,7,16,6,0,9,5
94,0,0,0,0,0,0,0,0,0,0,9,2,0,1,5,5,1,0,0,0,0,7,0,0,7,12,4,1,1,0,0,0,0,0,3,0,0,1,0,0,0,0,2,0,0,4,9,1,1,8,16,7,0,0,10,0,0,15,5,0,0,0,0,8,0,0,0,1,0,1,0,0,0,0,5,0,0,0,1,0,1,0,0,0,11,1,1,1,0,0,6,0,0,0,0,2,1,0,0,3,4,0,0,0,3,1,0,0,1,2,0,0,4,0,0,0,0,3,0,0,4,3,6,12,4,0,7
95,0,0,0,0,0,0,2,2,0,0,0,8,0,0,0,5,3,0,0,0,0,8,6,0,0,4,10,6,1,0,0,0,0,0,0,2,0,2,0,0,0,2,2,0,0,0,0,9,3,0,6,16,9,0,0,6,0,5,13,3,8,0,0,0,6,2,0,0,0,0,0,0,0,0,8,4,0,2,2,0,2,0,0,0,1,10,3,0,0,0,2,8,0,0,0,8,2,0,0,0,2,3,0,0,0,1,9,0,0,3,2,8,2,0,2,0,0,8,0,0,0,0,0,2,10,0,0
96,0,0,0,0,0,5,0,1,3,0,0,0,7,0,0,5,6,2,1,2,0,0,8,3,0,0,3,11,6,1,0,1,0,0,0,0,2,1,4,1,0,0,1,3,0,0,0,5,10,0,1,11,15,7,0,0,3,0,4,12,3,8,0,0,1,5,2,0,0,0,0,0,0,0,0,8,2,0,3,2,1,0,0,0,0,3,11,2,2,0,0,1,6,2,0,0,8,0,0,0,2,2,1,0,0,0,1,11,1,1,8,2,9,0,0,7,0,0,6,1,0,0,0,0,3,7,0
97,0,5,0,5,0,0,2,0,0,4,0,0,0,3,1,0,3,4,0,0,0,0,0,9,4,0,0,1,9,3,2,0,2,2,0,0,0,0,0,2,2,0,0,0,8,0,5,0,1,12,2,1,8,16,6,5,2,0,0,2,8,0,9,0,0,0,2,4,5,2,0,0,5,3,0,0,9,0,0,0,0,3,2,5,0,0,1,8,1,7,0,0,2,5,0,0,0,11,1,1,0,0,3,0,5,0,0,1,9,0,0,4,0,11,1,0,12,2,1,4,0,5,1,1,0,5,3
98,0,0,4,0,4,0,2,4,0,0,3,0,0,0,0,1,0,0,2,0,0,8,0,0,4,1,0,2,1,8,0,0,0,0,1,0,0,2,0,0,0,4,2,0,0,5,0,5,2,2,10,2,3,6,15,5,1,1,0,0,10,7,0,7,0,2,0,0,0,1,1,0,0,1,11,1,0,11,2,0,2,0,0,0,4,0,2,0,7,0,9,2,0,1,4,8,0,1,10,0,0,0,0,1,0,3,8,0,1,11,1,8,6,1,13,3,2,20,10,0,3,0,0,0,0,0,4
99,0,0,0,1,0,9,0,1,5,0,0,3,0,0,0,5,2,0,1,4,0,0,8,0,0,2,0,1,2,1,6,1,0,0,0,1,0,1,4,1,0,0,3,3,0,0,2,5,6,0,3,15,5,1,5,12,2,0,0,0,0,10,4,0,8,0,2,0,0,0,1,0,0,0,1,11,1,1,12,2,1,0,0,0,0,6,1,1,2,4,0,8,0,2,1,4,8,0,1,8,2,0,0,0,0,0,3,10,0,2,16,6,9,3,3,18,8,10,18,11,1,0,0,0,1,0,0
100,0,5,0,5,0,0,6,0,0,6,0,0,0,0,1,0,3,0,0,0,2,0,0,9,1,0,0,0,0,0,2,4,2,2,0,0,0,0,0,2,2,0,0,1,8,0,5,0,1,8,0,5,12,6,0,10,14,4,0,0,0,0,11,1,0,5,0,4,5,2,0,0,5,3,0,1,12,2,2,8,0,3,2,5,0,0,2,0,0,7,1,0,9,0,0,0,2,11,1,2,7,0,1,0,5,0,0,2,8,0,6,12,2,11,1,8,23,13,11,16,7,6,1,1,0,3,0
101,0,5,1,5,1,0,0,3,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,1,10,0,0,0,0,0,1,0,5,4,0,0,0,0,0,0,3,0,0,0,6,7,5,2,0,3,6,0,2,13,3,5,12,11,1,0,0,0,1,8,0,0,2,2,9,7,0,0,5,8,0,0,2,9,0,0,4,2,5,7,2,0,0,0,0,5,4,0,1,8,0,0,0,5,7,2,1,3,1,0,5,2,0,0,0,4,0,2,8,4,8,0,13,19,14,9,12,12,7,2,0,2,0
102,0,0,5,0,4,6,0,0,4,0,1,3,0,0,0,6,1,0,2,2,0,0,0,0,0,8,0,1,0,0,0,2,0,2,4,0,0,1,2,1,0,2,0,1,0,4,4,10,3,0,4,11,1,3,12,2,2,11,10,0,0,0,0,0,9,0,0,0,0,6,7,0,0,3,8,0,0,1,10,0,1,1,0,2,6,4,1,0,2,0,4,3,0,3,8,0,0,0,5,5,4,1,1,0,0,4,2,2,0,1,9,0,3,5,3,13,3,13,17,15,9,9,9,5,3,0,2
103,0,1,0,6,0,2,3,0,0,3,0,0,0,0,5,0,6,0,0,2,1,0,0,0,0,0,5,0,0,0,5,0,7,4,0,0,0,0,1,2,6,0,0,0,2,0,5,2,7,7,0,2,8,6,2,13,6,1,8,7,0,0,0,0,0,6,0,4,1,4,3,4,1,1,0,5,5,0,0,6,0,5,5,1,0,6,1,0,0,3,0,1,8,0,0,4,0,1,0,10,5,0,6,0,1,0,0,2,0,0,0,5,0,7,2,3,14,4,18,17,11,10,8,14,5,7,0
104,0,0,1,0,5,5,1,2,1,0,3,0,0,0,0,10,1,5,1,2,1,1,0,0,0,0,0,6,0,0,0,6,0,4,4,0,0,1,2,2,0,5,0,1,0,0,0,10,3,4,8,5,1,6,5,3,10,5,0,7,7,0,0,0,1,0,6,0,1,0,4,2,1,0,1,0,3,4,1,0,7,0,2,2,0,2,7,0,2,0,2,0,0,10,0,0,4,0,1,0,12,5,0,5,0,0,0,2,2,1,5,0,6,0,6,7,4,14,8,19,17,8,7,6,15,5,7
