,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
98,0,1,0,0,0,0,0,5,1,0,0,2,0,0,9,9,13,21,11,0,0,0,0,0,0,0,0,1,1,6,1,4,11,19,9,4,0,0,8,4,0,10,0,0,0,0,5,0,4,0,9,13,7,3,0,0,0,3,0,0,0,0,0,7,14,13,9,20,31
99,0,3,0,0,0,0,0,1,10,2,0,0,0,0,1,8,6,18,18,8,0,1,0,0,0,0,0,5,0,0,2,0,1,8,16,14,4,0,3,10,1,5,9,0,0,0,1,2,2,2,1,7,9,4,0,0,0,3,0,0,0,0,0,0,4,12,11,10,19
100,0,0,2,0,0,0,0,0,0,6,3,0,0,0,0,0,8,8,18,17,7,0,1,0,0,0,0,0,6,0,0,2,0,1,9,12,13,5,0,0,11,1,5,7,0,0,0,1,0,0,0,1,14,10,3,0,0,0,3,0,0,0,0,2,0,3,11,11,10
101,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,2,0,6,8,15,14,8,0,0,0,0,2,0,0,3,0,0,0,0,0,7,9,9,4,0,1,9,0,1,4,0,0,0,0,15,5,0,4,11,7,5,0,0,0,0,0,0,0,0,0,0,1,10,10
102,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4,0,8,6,13,9,7,0,0,0,0,0,0,0,2,2,0,2,0,0,5,9,5,0,0,0,8,0,0,4,0,0,0,5,10,5,2,3,9,4,4,0,0,0,0,0,0,8,0,0,0,1,10
103,0,1,0,0,0,0,0,5,1,0,0,0,2,0,5,0,0,5,0,5,3,12,6,4,0,0,0,1,0,0,0,0,0,0,0,1,0,3,10,9,0,1,0,5,0,0,9,0,4,0,4,7,2,0,0,8,1,5,0,0,0,0,0,0,5,0,0,0,0
104,0,0,0,0,0,0,0,0,3,0,1,0,5,1,0,3,0,0,4,0,3,2,11,5,3,0,0,0,2,5,0,0,0,0,0,0,6,1,2,9,7,0,1,0,5,0,0,8,0,1,0,3,6,0,0,0,7,0,4,0,0,5,0,0,0,10,5,0,0
105,0,0,0,0,1,0,0,0,0,0,0,3,0,7,0,0,9,0,6,4,0,0,3,13,7,4,0,0,0,1,4,6,0,6,0,0,0,5,0,0,9,4,0,0,0,7,0,1,4,0,0,2,3,6,0,0,1,5,1,4,2,0,6,2,1,0,9,7,2
106,0,0,0,0,1,1,0,0,0,0,0,2,2,2,4,0,6,6,6,6,4,0,1,5,15,8,2,0,0,0,0,10,6,6,6,0,0,0,3,0,0,6,3,0,0,2,4,1,0,1,0,2,2,3,6,0,1,0,6,1,6,1,1,8,3,0,0,11,9
107,0,0,0,0,0,0,0,0,1,8,0,0,0,0,1,8,0,7,3,3,3,12,2,0,5,11,12,3,0,0,0,0,7,3,5,7,0,0,0,3,0,1,4,0,0,0,1,0,1,1,9,0,0,1,0,10,0,1,0,3,0,3,0,0,4,0,0,1,7
108,0,0,0,0,0,0,0,0,1,9,5,0,0,0,0,5,5,1,4,0,0,11,8,0,0,1,15,13,3,0,0,0,0,4,2,6,4,0,0,0,2,1,0,0,0,0,0,0,0,2,9,5,0,0,0,4,6,0,0,0,0,0,0,0,0,1,0,0,0
109,0,0,3,3,6,3,3,0,0,0,9,7,0,2,0,0,6,2,2,7,3,1,17,10,2,6,5,12,13,3,0,1,3,1,4,0,5,4,0,0,0,0,0,0,0,2,0,6,0,0,0,11,5,0,3,0,10,4,6,3,2,0,6,0,6,0,0,2,2
110,0,0,3,6,9,9,6,0,0,0,0,11,6,2,0,0,1,3,3,5,10,0,7,19,12,8,4,2,12,12,2,1,4,4,1,1,0,5,2,0,0,0,0,0,0,2,0,6,3,0,0,2,11,5,3,1,6,8,10,9,5,1,6,5,6,5,0,2,4
111,0,0,0,1,5,7,7,6,0,0,1,1,16,6,2,0,0,0,2,1,3,7,0,9,18,11,6,2,3,17,11,1,0,3,2,0,6,1,4,1,0,0,0,0,0,0,2,0,5,0,0,0,1,9,3,1,0,5,7,8,8,10,0,4,4,11,10,0,1
