,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
74,0,0,0,0,2,10,0,0,2,6,2,9,0,0,1,0,0,13,4,0,0,0,1,0,0,0,0,4,0,5,7,5,0,0,4,8,1,0,2,0,8,7,2,0,2,3,6,0,0,5,6,5,0,0,0,1,0,0,1,6,4,0,2,6,15,11,4,5,0,0,0,0,0,0,0,0,2,10,1,5,0,2,7,0,0,0,3,2,6,3,13
75,0,0,0,5,0,1,9,0,0,0,2,1,11,1,0,6,0,3,10,8,0,2,0,0,0,0,0,0,2,0,2,4,5,0,0,1,4,0,0,7,0,5,4,4,0,0,0,10,0,0,1,2,4,0,0,0,3,0,2,0,3,8,0,2,5,12,7,0,2,0,2,0,0,0,0,0,0,0,6,0,7,0,0,3,5,0,4,0,7,5,3
76,0,0,0,0,2,0,0,7,0,0,0,0,1,11,1,0,14,4,3,6,8,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,2,0,0,6,0,3,0,4,8,0,0,8,0,0,9,0,2,0,0,0,1,0,2,0,0,8,0,10,5,9,5,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,8,0,3,0,1,0,4,5
77,0,0,6,0,1,1,0,0,8,0,3,0,0,1,13,3,4,13,4,0,6,5,0,0,0,0,0,0,5,1,0,0,0,0,1,0,3,0,4,0,0,6,0,0,0,2,14,4,0,8,1,0,8,0,2,0,0,0,0,0,1,0,0,4,0,10,6,9,5,0,0,0,0,0,0,0,1,0,3,6,1,1,10,0,5,2,0,1,0,0,4
78,0,0,0,10,0,1,1,0,0,6,0,2,1,0,3,17,7,3,11,9,0,7,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,8,0,0,3,1,0,0,4,19,9,0,5,0,0,8,0,2,1,0,1,0,0,6,0,0,0,0,7,2,7,4,1,0,0,0,0,0,0,0,0,0,7,0,0,6,4,2,7,0,5,0,0
79,0,1,0,2,7,0,0,0,0,0,3,0,7,0,0,7,13,3,1,12,6,5,6,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,4,0,0,8,0,0,0,9,18,8,0,1,0,0,5,0,7,0,3,0,0,1,3,1,0,0,0,4,0,6,9,0,0,0,0,0,0,0,0,0,5,4,0,0,8,2,3,4,2,4,0
80,0,0,0,4,0,7,0,0,0,0,0,2,1,7,0,4,3,9,1,6,10,7,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,1,5,0,0,5,9,15,5,0,1,0,0,5,1,7,1,0,0,5,0,2,0,0,0,0,2,0,7,8,0,0,0,0,0,0,0,0,1,2,1,0,4,5,7,0,8,1,2
81,0,0,0,0,1,0,6,0,0,0,0,0,0,0,4,0,1,0,8,0,5,8,6,18,8,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,4,7,12,2,0,0,0,0,3,0,5,0,0,0,4,0,0,0,0,0,0,0,0,20,10,0,0,13,3,0,0,0,0,0,0,0,0,1,4,4,0,5,0
82,0,0,3,0,0,0,0,3,0,0,7,0,0,0,1,0,0,0,0,5,0,2,7,8,17,7,0,0,3,13,3,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,5,0,0,3,7,9,1,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,0,0,10,19,9,0,3,13,3,7,3,0,0,3,0,0,1,0,4,0,0,4
83,0,0,0,2,0,0,0,0,2,1,0,5,0,5,0,0,0,0,1,0,6,0,2,6,9,17,7,0,0,3,14,4,0,0,1,0,0,7,0,0,0,1,0,0,0,0,0,5,0,0,2,7,9,1,1,0,0,0,1,0,3,0,1,0,1,0,0,0,1,0,0,0,10,24,14,2,3,14,4,6,1,0,0,3,0,0,1,0,3,0,1
84,0,0,6,0,3,0,0,0,1,2,4,0,2,0,7,0,0,0,0,0,0,3,0,0,6,8,16,6,0,1,4,13,3,0,0,0,3,0,9,0,0,0,0,0,0,0,6,0,4,0,1,0,6,8,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,12,23,13,3,4,17,10,3,2,6,0,0,2,0,2,0,1,0
85,0,1,0,8,0,2,0,0,0,0,0,3,5,0,0,9,0,0,0,1,0,5,2,0,0,5,7,12,4,0,0,3,14,4,0,0,0,2,0,11,1,0,0,5,0,0,0,7,0,0,0,0,0,5,5,0,5,0,3,0,0,1,0,1,0,0,0,0,0,0,5,0,0,2,11,21,11,0,7,14,15,5,0,2,2,0,3,0,4,0,0
86,0,0,1,0,8,0,0,0,0,0,0,2,0,3,1,0,7,0,0,0,0,0,3,0,0,0,3,5,9,4,0,0,4,13,3,0,0,0,3,1,10,0,0,0,6,0,0,0,5,1,0,0,0,0,4,3,0,3,0,4,0,0,0,0,0,1,0,10,0,2,0,2,0,0,1,9,21,11,0,7,11,15,5,0,0,3,0,3,0,6,0
87,0,0,0,6,0,7,0,0,0,0,0,0,4,0,0,6,0,3,0,4,0,2,0,1,0,0,0,0,3,5,1,0,0,4,10,0,0,0,0,8,0,7,0,2,0,2,0,4,0,2,0,0,0,0,0,3,5,0,5,0,1,4,0,0,0,0,0,0,7,0,4,0,1,0,0,0,11,18,8,0,9,7,12,2,5,0,7,0,8,0,3
88,0,0,0,0,8,0,6,0,2,0,0,0,0,2,0,0,5,8,3,0,4,0,1,0,1,0,0,0,0,5,5,0,0,0,4,5,0,0,0,0,16,6,6,0,4,0,1,0,3,2,4,0,0,0,0,0,0,4,0,7,0,0,4,0,0,2,2,0,0,4,0,0,0,0,0,0,2,11,16,7,0,11,6,11,1,5,0,9,0,5,0
89,0,0,1,0,6,7,0,5,6,1,0,0,0,0,4,0,0,7,7,0,0,1,0,0,0,0,0,0,0,6,4,4,0,0,0,1,5,0,2,0,6,15,5,3,0,1,1,0,0,3,8,1,0,0,0,0,0,0,2,0,6,0,0,1,0,0,8,2,0,0,1,0,0,0,0,0,6,1,11,17,7,6,12,3,7,3,2,6,5,0,4
90,0,0,0,3,0,5,6,0,3,4,0,0,3,0,0,6,0,0,5,8,0,3,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0,4,0,4,0,5,12,8,1,0,0,2,0,0,1,5,0,0,0,0,3,0,7,0,0,7,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,4,1,9,20,10,4,9,5,7,4,0,8,5,0
91,0,0,0,0,5,0,4,5,2,3,2,0,0,1,0,0,5,8,0,1,8,0,2,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,4,0,12,2,4,8,10,0,0,0,1,2,2,0,4,0,0,0,0,2,0,9,0,0,7,0,0,2,2,0,7,0,0,0,0,0,0,0,2,0,2,0,10,22,12,3,5,5,3,6,0,5,5
92,0,0,0,0,0,7,2,3,4,7,2,0,0,1,1,0,0,5,13,3,6,5,2,1,5,2,2,0,0,0,7,0,0,0,5,0,0,2,0,1,2,17,7,1,9,10,0,0,2,2,1,2,2,6,5,2,0,2,0,1,8,0,5,4,0,1,1,1,5,5,0,0,2,1,2,0,0,7,0,2,0,10,22,12,0,5,3,2,3,0,10
93,0,0,0,4,0,0,7,0,0,2,4,1,1,0,0,5,0,0,3,18,8,7,5,1,0,5,2,0,0,0,0,4,0,0,0,2,0,0,0,4,0,7,14,8,0,5,7,5,0,0,0,0,2,2,4,5,3,0,3,0,0,13,3,4,0,0,0,0,0,4,6,0,0,2,1,1,0,0,4,0,3,0,10,18,16,6,10,0,6,2,0
94,0,0,0,0,3,0,0,17,7,0,0,1,0,0,0,0,3,0,0,8,17,7,6,1,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,17,10,6,0,4,4,4,0,0,0,0,1,1,3,1,2,0,1,10,3,12,2,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,0,2,0,8,15,15,5,9,0,3,1
95,0,0,0,0,0,8,5,7,16,9,0,0,0,0,0,0,0,2,2,0,10,16,12,5,3,5,5,2,0,0,2,0,8,0,2,0,0,5,0,0,0,5,7,16,10,4,0,4,9,4,0,0,5,5,3,6,2,6,1,0,0,10,5,10,0,2,0,0,2,0,0,0,7,0,5,0,0,2,0,0,2,0,1,0,7,14,15,5,8,0,5
96,0,0,0,4,0,0,8,2,6,14,6,0,1,0,0,4,0,0,0,7,0,11,16,11,3,3,5,1,1,0,0,0,0,7,0,0,0,0,2,4,0,0,2,8,13,6,1,5,4,6,1,0,0,5,3,3,7,2,7,0,0,5,8,4,6,0,0,0,0,1,1,0,0,7,0,4,0,0,0,0,1,0,0,0,4,4,19,12,9,7,0
97,0,0,3,0,4,0,0,5,2,5,21,11,0,0,1,0,1,0,0,0,6,1,10,12,10,2,2,2,0,1,0,0,0,0,6,0,7,0,1,0,2,0,0,0,7,10,9,0,4,3,6,0,0,0,4,2,0,6,0,6,0,0,4,5,1,5,0,0,0,0,0,0,0,0,6,0,4,0,7,3,0,1,3,0,0,5,9,19,9,8,6
98,0,0,2,0,2,3,0,0,7,2,11,20,10,0,7,0,0,1,0,0,0,4,0,7,12,9,1,0,0,2,1,0,0,0,0,5,1,6,7,0,0,2,0,0,0,5,12,6,0,4,5,4,0,0,0,3,0,0,6,0,5,0,0,0,3,1,7,1,0,0,0,0,0,0,0,3,2,4,1,9,1,2,3,1,0,7,2,11,16,8,8
99,0,0,0,1,0,2,3,0,0,8,1,9,18,15,5,6,0,0,2,0,1,0,4,0,8,12,9,1,0,0,3,0,0,0,1,0,3,1,5,6,0,1,1,0,0,0,4,12,6,0,3,5,4,0,1,0,1,0,0,5,0,5,1,0,0,2,0,5,2,0,0,0,0,5,0,0,2,3,2,0,7,0,1,3,0,0,7,1,10,14,9
100,0,0,0,4,0,0,2,0,0,0,5,0,10,18,12,9,2,0,0,7,0,2,0,3,0,8,12,5,0,0,0,0,0,0,0,0,0,3,0,9,2,0,0,2,0,0,0,9,12,3,0,0,5,4,0,1,1,1,1,0,2,5,3,0,0,0,0,0,3,1,1,0,0,0,5,0,0,0,0,0,1,4,0,0,7,0,5,4,5,9,12
101,0,0,6,0,5,0,0,1,1,0,3,3,0,9,20,10,7,1,0,0,7,0,1,0,3,0,7,10,2,1,0,0,0,0,0,0,3,0,5,0,8,2,0,0,2,0,6,0,8,12,4,0,0,4,4,0,0,0,0,1,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,3,6,0,2,10,0,0,9,0,6,1,3,9
102,0,0,1,2,6,4,0,0,7,0,0,1,0,0,11,16,7,9,0,0,0,4,0,0,0,2,0,4,7,8,0,0,0,0,0,0,0,2,2,1,2,7,1,0,0,0,1,3,0,8,18,8,0,0,3,3,0,0,0,0,0,0,0,2,0,0,6,1,0,0,0,0,0,0,0,0,8,0,0,4,3,6,3,7,0,2,6,6,2,0,2
103,0,1,0,3,0,5,3,0,0,4,0,0,6,0,1,13,12,3,6,1,0,5,3,0,0,0,1,0,2,4,5,0,1,1,0,0,0,0,0,4,0,0,3,6,0,0,0,2,2,0,8,14,7,0,0,2,8,0,3,0,0,1,0,1,0,0,0,3,0,0,5,0,0,0,0,0,0,5,0,0,9,0,3,0,9,0,3,3,8,1,0
104,0,0,3,0,5,0,4,2,2,0,5,0,0,5,7,3,11,12,3,3,1,0,4,0,0,0,0,0,0,4,4,4,0,0,1,0,1,0,7,0,4,0,0,1,6,0,2,0,1,2,2,6,13,6,0,0,0,7,0,3,0,0,1,0,0,0,2,1,3,0,0,2,0,0,0,0,2,0,6,2,0,11,2,1,0,16,6,5,0,7,1
105,0,0,0,7,0,5,0,1,0,0,0,4,1,0,2,11,1,7,10,8,1,2,0,3,0,0,0,0,0,0,2,1,3,0,0,0,0,1,0,11,1,2,0,1,0,2,0,7,0,0,0,0,6,13,4,0,1,0,8,0,0,5,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,3,3,1,8,0,5,6,21,11,9,0,5
106,0,4,0,0,5,0,3,0,0,0,0,8,3,0,0,1,8,0,5,9,6,0,0,0,1,0,0,0,0,0,0,0,5,7,0,2,0,0,0,1,8,0,0,0,0,0,0,0,5,0,0,0,0,4,11,2,0,0,0,6,0,0,3,4,0,0,0,2,0,8,1,0,0,0,0,0,0,0,0,0,2,1,0,5,0,4,11,19,10,17,7
107,0,0,1,5,0,4,0,0,0,0,0,0,10,2,0,5,0,4,0,9,6,8,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,5,0,5,0,2,0,0,0,4,0,2,0,0,0,0,1,10,4,0,2,0,3,4,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,8,9,24,14,14
108,0,0,0,0,4,2,6,0,0,5,0,0,0,11,2,0,5,0,9,0,14,4,10,0,5,2,2,0,0,0,5,0,0,0,10,0,0,2,0,0,5,5,4,0,3,0,0,0,6,1,1,0,2,2,5,3,7,6,0,3,0,1,9,0,3,1,0,0,5,0,0,9,2,1,2,0,0,5,0,0,0,1,0,0,0,10,0,7,14,22,19
109,0,0,0,0,0,3,1,16,6,0,2,0,0,1,10,0,0,4,0,6,4,10,3,6,0,4,1,0,0,0,0,15,5,0,0,6,0,0,1,0,0,4,15,5,0,1,0,0,0,4,0,0,0,1,1,4,0,6,3,0,13,3,0,5,0,1,0,0,0,2,0,0,8,1,0,0,0,0,2,0,0,0,0,0,0,0,7,0,4,11,21
