,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190
34,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,10,0,7,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8,0,0,2,1,0,0,10,0,0,0,0,0,0,4,0,0,4,0,7,7,0,5,0,0,0,6,8,0,0,0,0,0,0,0,0,0,1,3,0,0,5,0,7,0,0,0,1,9,0,0,5,0,0,4,10,0,0,0,0,0,0,0,0,0,1,8,0,1,9,5,0,0,0,2,0,0,0,10,0,6,18,8,0,7,0,0,6,0,0,0,0,0,0,0,6,18,8,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,4,13,3,0,0,0,1,0,3,10,0,3,12,2,0,0,1,7,2,1,0,0,0,13,3,0,0,0,0,0,0,0
35,0,0,6,0,0,0,0,6,0,6,0,0,0,9,2,12,2,8,0,7,0,0,7,6,4,0,6,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,5,0,0,1,0,1,0,9,2,3,2,1,0,0,1,0,0,2,0,6,5,3,1,0,0,6,7,7,0,2,0,0,0,3,0,0,0,0,3,0,0,3,3,4,0,0,0,3,9,0,0,2,0,0,3,9,0,0,0,0,0,3,6,0,6,0,5,0,0,6,2,0,0,0,2,0,0,0,8,0,8,18,8,0,3,0,0,12,2,0,0,0,0,0,0,8,17,7,11,1,0,0,0,6,0,0,2,0,0,6,0,0,1,1,1,0,0,0,3,12,2,6,0,0,0,0,0,7,0,9,14,4,0,0,0,8,2,7,0,6,3,9,2,0,1,0,0,0,0
36,0,0,0,2,0,0,0,0,4,0,6,0,0,0,7,2,10,10,6,0,15,5,0,5,3,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,7,0,1,0,1,0,0,0,0,8,10,0,14,4,0,0,0,0,3,7,3,0,0,0,0,0,0,0,0,0,0,11,1,8,0,0,0,0,8,0,3,17,7,0,2,0,0,3,5,0,0,0,0,0,1,2,0,6,0,13,8,0,2,0,0,0,0,0,0,0,8,16,6,8,26,16,4,11,1,2,8,2,0,0,0,8,8,0,8,15,5,11,1,0,0,0,2,0,0,0,0,0,4,0,0,0,0,1,0,0,0,2,8,0,2,0,0,8,0,0,15,5,7,12,2,0,0,0,8,0,3,0,4,0,7,0,0,0,0,0,0
37,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,3,0,6,8,3,5,16,6,0,2,2,0,0,10,0,0,0,0,0,4,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,4,5,4,11,12,4,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,11,1,5,1,0,0,0,4,0,7,17,8,0,0,0,0,2,2,0,0,0,0,0,1,0,0,6,3,9,8,0,3,0,0,0,0,0,0,0,6,12,2,16,21,24,14,11,1,10,4,2,0,0,0,4,4,0,5,12,2,11,1,0,0,0,10,0,0,0,0,0,4,0,0,4,0,1,0,0,0,3,4,0,0,1,0,7,1,5,11,1,3,20,10,1,0,0,4,8,0,0,12,2,6,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,8,4,8,11,6,13,4,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,8,3,13,3,7,9,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,1,19,9,1,0,0,8,0,4,8,7,13,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,14,11,5,4,0,1,0,0,0,0,0,8,8,4,12,10,15,17,32,22,10,0,10,0,2,0,8,8,2,4,0,2,12,2,9,0,0,0,0,8,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,9,0,3,9,3,9,0,10,19,9,0,0,0,0,6,0,2,10,0,3,0,0,0,0
39,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,6,4,16,7,3,11,1,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,7,11,10,0,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,4,9,16,6,0,0,8,6,0,12,4,3,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,12,1,0,0,1,0,0,0,0,8,16,6,4,20,10,11,25,28,20,10,0,6,0,2,8,16,6,2,2,0,2,8,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,11,7,1,7,0,9,15,6,0,0,0,0,4,0,0,6,0,0,0,0,0
40,0,5,0,4,5,0,5,0,0,0,0,0,0,0,4,0,0,0,9,4,6,17,7,1,8,6,0,5,0,0,0,6,0,0,0,0,0,0,0,4,0,1,4,4,0,0,5,0,0,0,0,0,0,0,0,0,1,5,5,0,6,12,3,8,9,0,5,3,0,0,4,0,1,5,5,0,4,0,0,0,0,0,12,2,6,17,11,4,0,5,3,2,16,6,3,13,3,0,5,0,0,4,4,0,0,4,0,0,4,0,12,26,16,4,0,0,0,0,0,0,0,6,13,3,10,16,9,15,29,25,19,9,4,4,0,0,6,13,6,0,0,0,6,8,0,5,4,0,0,4,2,0,0,4,0,0,0,0,4,0,0,0,1,0,5,0,1,0,13,6,1,8,4,0,6,0,10,12,3,0,0,0,0,3,0,5,3,4,5,0,0
41,0,0,7,0,1,4,0,7,0,2,0,0,0,0,7,6,0,0,0,9,2,7,18,9,2,5,8,0,1,7,0,0,5,0,0,0,2,0,0,0,11,1,0,1,4,0,0,7,0,0,7,1,7,2,0,0,0,0,2,3,0,6,10,4,4,8,0,7,5,0,0,11,1,0,2,6,0,3,0,0,0,0,2,10,3,7,14,8,2,7,5,1,6,14,6,3,12,2,0,5,0,0,1,5,2,0,6,0,0,2,2,14,23,14,4,0,0,1,0,0,0,0,5,13,3,10,12,7,19,31,21,19,9,4,4,0,0,5,12,5,2,0,0,5,8,2,2,0,7,0,4,4,0,0,6,2,0,0,0,1,0,0,0,3,0,5,0,0,3,11,4,3,15,11,1,6,0,12,12,5,0,2,0,0,2,0,7,0,1,5,0
42,0,5,0,11,5,1,9,0,7,0,2,0,0,0,0,4,3,0,0,0,5,3,8,15,6,7,2,13,3,0,5,0,0,2,0,0,0,0,0,4,1,9,5,4,0,4,5,0,4,0,0,4,0,4,2,0,1,5,5,0,0,0,2,7,3,3,9,0,4,5,4,1,12,5,5,0,10,0,3,0,0,0,4,0,7,4,12,18,8,0,4,1,5,7,12,6,2,12,7,0,4,4,4,0,2,6,0,6,4,0,0,6,18,24,14,4,0,0,0,0,0,0,0,3,9,0,9,8,11,21,30,20,23,13,1,0,0,0,5,9,2,2,4,0,1,5,6,1,0,11,1,1,4,4,0,3,1,0,4,0,0,0,1,0,8,0,6,0,5,4,7,1,5,12,10,0,7,2,9,9,4,0,0,0,0,7,0,11,5,0,3
43,0,0,5,1,9,7,0,9,2,7,1,0,0,0,0,0,3,3,2,5,0,2,2,8,14,4,7,3,10,3,5,10,2,1,0,1,0,1,0,0,4,6,6,2,9,2,2,4,0,5,0,0,4,0,5,4,0,0,3,5,0,0,0,1,4,1,1,9,0,5,2,4,2,9,3,4,0,11,1,4,1,0,0,4,0,4,2,9,18,8,1,4,0,2,12,14,5,3,10,12,2,1,1,3,0,0,6,1,3,4,0,0,8,15,26,16,9,0,1,0,0,0,0,1,3,9,0,9,5,11,18,31,21,28,18,6,0,0,1,4,8,3,0,6,0,1,2,3,1,1,16,6,3,1,3,0,1,2,0,3,0,0,0,1,0,8,0,6,0,2,4,7,1,5,9,10,0,6,3,9,6,4,0,0,2,0,6,1,9,5,5
44,0,0,0,2,0,8,4,0,8,1,6,0,10,0,0,0,10,1,2,1,3,0,0,1,5,11,3,4,0,9,2,4,9,0,0,0,0,0,0,0,0,3,3,3,1,8,0,1,14,4,4,0,0,3,0,4,0,0,0,1,3,0,0,0,0,1,0,0,8,0,2,1,0,0,6,0,1,1,10,0,2,0,0,0,1,0,1,0,8,17,7,0,1,0,2,11,24,14,2,9,8,0,0,0,2,0,0,5,0,1,2,0,0,5,14,25,15,7,0,11,1,0,10,0,0,2,5,0,6,4,8,19,28,20,26,16,4,10,0,11,3,7,0,0,5,0,0,0,2,0,6,15,5,0,0,2,0,0,0,0,13,3,0,0,0,0,4,0,3,0,0,3,6,0,1,8,6,0,4,2,5,5,14,4,0,0,0,3,0,8,4
45,0,0,0,0,0,0,5,3,0,7,0,3,10,9,0,0,10,8,0,1,0,0,0,0,0,2,10,0,0,0,8,1,3,7,0,0,0,0,0,0,0,0,0,0,2,0,5,0,11,13,3,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,1,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,7,15,5,0,0,0,1,21,23,13,1,5,5,0,0,0,0,0,0,2,0,0,0,0,0,4,13,24,14,5,10,9,0,10,8,0,0,0,3,0,5,0,9,16,27,18,24,14,14,9,10,10,2,4,0,0,4,0,0,0,0,0,5,14,4,0,0,0,0,0,0,10,12,2,0,0,0,0,2,0,0,0,0,2,5,0,0,4,5,0,3,0,4,15,10,3,0,0,0,0,0,7
46,0,0,0,0,0,0,0,5,3,0,6,0,1,12,9,0,0,10,8,1,1,0,0,0,0,0,2,7,0,0,1,9,1,10,5,0,0,7,0,0,0,1,0,0,1,2,0,5,1,10,13,3,1,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,14,15,5,0,1,0,11,20,20,14,4,2,2,0,0,0,0,0,0,2,0,0,0,0,0,3,14,25,21,11,10,9,0,17,8,2,0,0,0,0,1,7,6,17,34,24,24,14,13,7,10,9,0,4,2,0,1,0,0,0,1,0,5,11,4,0,0,0,0,0,0,12,8,2,0,2,0,0,0,0,0,0,0,2,1,2,0,4,12,2,0,0,5,11,10,0,0,0,0,2,1
47,0,0,1,0,0,0,0,1,4,4,0,4,0,3,14,10,0,0,9,7,0,0,0,1,0,0,1,0,4,2,0,0,8,1,8,4,6,0,4,0,2,0,0,0,0,0,0,6,4,0,12,13,5,7,0,0,0,0,0,0,0,2,0,2,0,0,0,1,6,0,0,6,0,0,0,0,0,0,0,0,6,13,3,0,0,0,0,0,0,2,4,11,11,2,0,0,1,10,17,19,11,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,4,14,25,20,10,7,8,7,14,10,0,0,0,1,0,1,3,7,22,31,21,23,13,12,13,9,5,0,6,3,0,0,2,0,0,2,0,1,17,10,0,0,0,0,0,2,9,9,0,2,0,0,0,0,0,1,2,2,0,3,0,6,4,13,3,1,0,2,10,7,6,0,0,2,1
48,0,0,0,0,0,0,0,0,1,4,3,0,2,2,4,14,8,0,0,10,7,0,0,0,0,0,0,0,0,4,3,1,0,15,5,7,4,13,3,1,0,3,0,0,1,0,0,0,4,3,2,11,13,5,6,0,0,0,0,0,0,2,2,0,0,0,0,0,1,5,0,0,2,0,0,0,0,0,0,0,7,6,10,3,0,0,0,0,0,0,9,4,8,7,3,0,0,0,7,18,17,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,5,21,23,20,10,5,15,7,16,6,0,0,0,0,7,0,4,14,22,31,21,22,12,12,12,6,5,2,6,0,0,0,0,1,0,2,0,7,17,8,0,0,0,0,2,0,9,6,2,0,0,0,0,0,0,1,2,0,2,0,0,13,4,9,3,0,0,2,7,7,3,0,2,3
49,0,5,0,4,5,0,5,0,0,0,4,2,0,0,0,4,11,4,0,0,6,8,0,0,0,5,0,5,0,0,2,1,1,5,14,5,4,3,12,7,0,0,7,4,0,1,5,0,0,4,0,1,8,10,5,6,1,5,5,0,0,0,0,0,0,0,1,0,0,1,9,0,1,6,5,0,4,0,0,0,0,3,10,6,0,1,5,4,0,0,0,5,8,9,5,3,0,0,5,8,17,21,12,2,0,6,0,0,4,0,0,4,4,1,0,0,0,0,11,18,19,16,7,5,11,6,15,5,4,0,0,0,11,1,4,10,18,28,21,19,9,12,16,6,1,0,10,0,0,4,0,0,0,6,0,7,16,8,4,0,0,0,3,0,14,4,3,0,5,1,0,0,0,0,1,0,3,0,3,10,3,6,0,0,0,7,4,11,8,0,0
50,0,5,2,4,9,5,5,2,0,0,0,3,0,0,0,0,1,7,4,0,0,7,5,0,0,5,2,5,4,0,0,0,1,0,4,14,4,1,2,16,6,0,4,11,2,0,6,2,0,0,1,0,0,5,10,5,7,6,10,1,0,0,0,0,0,0,1,0,0,0,5,6,1,5,11,2,4,4,0,0,0,0,7,6,3,1,6,9,0,0,0,0,9,9,7,5,0,0,5,3,7,21,25,15,3,4,3,0,4,0,0,4,8,5,1,0,0,0,1,8,14,15,13,4,1,7,5,11,9,1,0,0,4,9,0,0,6,15,28,18,16,9,16,16,6,0,4,9,0,4,2,0,0,4,3,0,6,16,12,3,0,0,1,0,5,10,5,0,5,6,0,0,0,0,0,0,1,0,0,0,9,0,3,0,0,5,4,8,16,6,0
51,0,5,2,6,9,9,10,2,2,0,0,0,0,0,0,0,0,0,7,2,0,1,4,2,0,5,2,7,4,1,0,0,0,0,0,4,11,1,0,6,13,4,4,8,9,2,5,3,0,0,0,0,0,0,5,10,6,12,11,6,0,0,0,0,0,0,1,0,0,0,4,2,7,5,10,8,6,4,4,0,0,0,4,3,3,4,6,10,5,0,0,0,4,10,7,7,2,0,5,3,2,11,25,22,12,7,1,3,4,0,0,4,8,9,5,1,0,0,0,0,4,10,12,10,0,0,6,1,15,6,0,0,4,2,6,0,0,5,16,25,15,16,13,16,12,3,4,3,6,4,2,0,0,4,1,0,0,6,20,11,1,0,1,0,5,1,11,1,5,6,2,0,0,0,0,0,1,0,0,0,0,6,0,2,0,5,2,8,13,12,4
52,0,0,4,1,6,14,9,9,7,1,0,0,0,0,0,0,0,0,5,9,0,0,0,3,1,0,4,2,5,3,3,2,5,0,0,0,3,11,1,0,5,15,5,3,10,14,4,4,2,0,0,0,0,0,0,10,9,6,12,9,4,0,0,0,0,0,0,0,0,0,0,3,1,6,5,9,7,6,4,4,0,0,0,2,2,2,4,5,8,4,0,0,0,3,12,12,6,2,0,7,2,1,13,24,21,11,6,1,2,2,0,0,3,7,14,5,3,0,0,0,0,2,9,12,8,0,0,4,5,14,4,0,0,6,2,4,0,0,6,15,24,15,15,18,15,11,2,2,2,5,6,1,5,0,3,0,0,0,10,19,10,0,0,0,0,4,1,9,1,4,4,1,0,0,0,0,0,0,0,0,0,0,5,0,7,0,4,1,8,12,14
53,0,0,0,1,0,6,11,9,9,7,0,0,0,2,0,0,0,0,0,6,9,0,0,0,2,0,0,1,0,5,4,4,2,12,2,0,0,10,7,0,0,6,12,2,4,10,11,4,2,1,0,0,0,0,0,0,6,6,3,12,9,6,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,6,5,3,11,1,0,0,1,0,0,1,5,8,11,1,0,0,4,12,10,5,0,1,5,0,3,12,24,18,11,5,0,2,2,0,0,0,7,13,6,4,7,0,0,0,0,16,12,10,0,0,1,5,10,11,1,1,13,3,4,0,0,5,15,23,13,15,20,15,8,0,2,0,6,6,1,2,0,3,0,0,0,8,17,12,2,0,0,2,0,1,6,0,4,4,1,0,0,2,0,0,7,0,0,0,0,1,0,4,0,1,0,10,13
54,0,0,0,0,0,0,3,10,8,8,6,0,10,0,1,0,10,0,0,0,4,5,0,0,0,0,0,0,0,0,4,3,3,2,9,1,0,0,6,4,0,0,3,9,1,3,7,10,14,4,0,0,0,0,0,0,0,3,3,2,10,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,4,1,9,0,0,0,0,0,0,0,4,6,9,0,0,0,3,22,12,2,0,0,2,0,2,12,21,17,10,2,0,0,0,0,0,0,6,12,4,2,17,7,0,10,6,14,11,6,0,0,0,1,8,8,0,3,11,1,14,4,10,5,14,20,12,14,19,12,4,0,0,0,5,5,0,1,0,0,0,0,0,18,16,8,1,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,6,0,0,10,0,0,0,3,0,0,0,9
55,0,0,0,0,0,2,0,3,12,8,9,4,0,10,0,1,0,10,2,5,0,1,4,0,0,0,0,0,0,0,5,9,5,4,0,10,0,1,0,3,4,5,0,0,14,4,1,6,9,15,5,0,0,0,1,2,0,0,1,3,2,10,8,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,6,6,5,1,6,0,0,0,0,0,0,0,5,6,6,0,5,2,12,23,13,7,0,0,0,0,2,9,21,18,8,2,0,0,0,0,2,1,11,11,5,7,17,7,0,11,6,14,8,6,0,0,0,2,5,13,3,3,11,4,15,5,9,6,11,22,12,14,16,9,4,0,5,0,7,2,0,0,0,1,0,0,8,18,13,8,0,0,0,0,0,0,2,0,3,3,0,0,0,0,1,0,3,0,0,7,2,0,0,0,0,0,5
56,0,0,3,0,0,0,0,3,2,15,6,8,1,0,11,3,0,0,9,1,2,0,8,7,7,0,3,0,0,1,0,4,8,4,3,0,10,0,0,0,4,3,1,0,4,13,3,1,3,7,16,12,2,0,0,0,0,0,0,0,0,0,7,15,5,0,0,3,0,0,0,1,0,0,0,7,0,0,0,4,5,2,0,3,7,0,0,0,0,1,0,2,2,3,0,4,2,11,20,12,3,0,0,7,3,0,12,19,14,5,0,0,0,0,0,0,1,11,10,2,7,14,4,1,8,4,11,5,2,3,0,0,0,4,12,2,1,8,5,12,5,7,2,12,20,15,10,13,10,0,0,8,0,3,2,0,0,0,0,0,0,8,15,16,6,0,0,0,0,0,0,5,1,4,0,0,0,0,0,4,0,6,0,0,6,0,0,0,0,0,0
57,0,0,0,0,0,0,0,0,2,5,14,4,18,8,1,10,13,3,0,8,0,0,0,7,4,4,0,0,0,0,0,0,3,6,1,2,0,8,0,0,0,3,0,0,0,3,10,2,11,2,6,13,11,1,0,0,0,0,0,0,0,0,0,5,11,2,0,0,2,0,0,0,0,0,0,0,4,0,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,2,0,14,4,10,19,9,0,0,0,6,0,2,11,16,12,3,0,0,0,0,0,0,1,9,20,10,5,24,14,2,7,1,9,2,1,0,0,0,0,2,10,0,11,7,15,11,4,4,2,11,19,12,6,12,7,0,0,7,0,2,1,0,0,0,0,10,0,5,14,13,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,16,6,0,3,0,0,0,0,0
58,0,0,0,0,0,0,0,0,0,0,4,16,8,13,7,0,6,10,0,0,5,0,0,0,4,1,1,0,1,0,0,0,0,0,8,0,0,0,9,0,0,0,0,0,0,0,0,7,1,8,1,3,12,8,0,0,0,0,0,0,0,0,0,0,6,13,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,1,9,14,6,0,0,0,3,0,1,8,13,9,0,0,0,0,0,0,0,0,10,17,7,14,20,11,1,8,0,6,0,2,0,0,0,0,0,7,1,8,5,12,8,1,1,1,8,16,13,5,9,3,0,0,4,0,0,3,0,0,0,0,5,0,4,11,8,3,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,6,17,7,0,0,0,0,0,0
59,0,0,0,0,0,0,0,0,0,0,0,6,12,3,12,4,0,3,7,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,2,5,0,0,1,6,0,0,0,0,0,0,0,0,3,0,7,0,2,9,5,0,0,0,0,0,0,0,0,0,1,8,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,4,11,3,0,0,0,0,0,0,5,10,6,0,0,0,0,0,0,0,0,7,14,4,10,17,7,2,5,0,3,1,0,0,0,0,0,0,3,0,4,2,9,5,0,0,0,6,17,12,2,5,0,0,0,1,0,2,0,0,0,0,0,3,0,1,6,6,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,7,14,4,0,0,0,0,0
60,0,0,1,0,0,0,0,1,0,1,0,0,5,14,5,13,3,0,2,6,0,0,3,1,0,0,2,0,0,3,0,0,0,0,0,1,11,1,0,0,8,0,0,0,0,0,0,6,0,2,2,7,2,8,8,4,0,0,0,0,0,2,0,0,0,0,6,13,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,1,7,3,1,0,1,0,0,0,2,6,2,0,0,0,0,0,0,0,0,4,13,4,7,19,9,0,1,1,0,1,0,0,0,0,0,0,2,0,10,1,5,4,2,1,0,7,19,9,1,6,0,0,6,7,0,1,0,0,0,2,0,4,0,3,3,3,0,0,0,1,2,2,0,6,0,6,0,1,0,2,0,0,6,11,10,0,0,2,0
61,0,0,3,0,0,0,0,3,0,3,0,0,0,4,15,8,10,0,0,1,3,0,7,6,8,0,3,0,0,1,2,0,0,0,0,0,1,10,0,0,1,7,0,0,0,0,0,0,3,0,3,9,8,2,6,7,1,0,0,0,0,0,0,7,0,0,0,9,13,6,0,1,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,14,6,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,12,2,9,16,6,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,4,2,5,0,0,9,15,8,4,5,0,0,6,6,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,2,3,0,0,3,0,5,3,0,3,0,0,0,3,11,6,0,0,1
62,0,0,0,2,0,0,0,0,1,0,1,8,0,0,5,13,5,7,0,0,0,2,0,5,5,7,0,2,4,0,0,0,0,0,8,0,0,0,14,4,0,0,6,0,0,0,0,0,0,1,0,2,8,6,0,4,6,0,0,0,0,0,0,0,11,8,0,0,7,11,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,12,5,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,9,0,13,13,5,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,4,4,0,8,13,6,2,4,0,0,14,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,7,0,0,1,0,3,7,0,0,4,0,0,1,10,5,0,0
63,0,0,2,0,0,0,0,2,0,3,0,0,7,0,7,7,12,3,6,0,0,0,3,2,6,2,9,0,0,11,1,0,0,0,0,7,2,0,4,11,11,1,0,3,0,0,0,2,0,0,8,1,9,10,5,0,2,3,0,0,0,0,0,1,1,10,8,2,2,6,8,12,2,0,0,1,0,5,0,0,0,0,0,0,1,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,9,7,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,9,3,11,10,7,0,8,0,0,0,0,0,0,0,0,2,0,0,6,0,3,0,0,11,1,8,15,5,0,6,2,4,13,3,0,0,0,0,2,0,2,0,0,0,0,0,2,7,9,0,7,0,2,1,2,0,9,0,0,3,0,2,0,7,5,0
64,0,0,0,0,0,0,0,0,1,0,2,0,10,6,0,6,17,10,2,5,0,0,0,2,0,3,1,6,0,1,10,0,0,0,0,0,6,0,0,1,10,10,0,0,2,0,0,0,12,2,0,5,0,8,9,4,0,0,0,0,0,0,0,0,0,0,7,7,1,1,3,7,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,8,6,0,0,0,0,0,0,0,0,0,0,0,12,2,0,10,0,0,0,5,1,8,9,3,0,5,0,0,0,0,10,0,10,0,1,0,0,5,0,0,0,1,8,0,7,14,4,0,5,0,3,10,0,10,0,0,0,0,0,0,0,0,0,0,0,1,6,5,0,3,0,0,0,0,0,19,9,0,0,0,0,0,6,4
65,0,5,0,4,5,0,5,0,0,0,0,1,0,6,3,0,7,13,10,0,1,1,0,0,0,5,0,6,5,0,0,8,0,0,0,0,0,3,0,4,0,8,14,4,0,2,5,0,2,12,2,0,2,0,8,9,5,5,5,0,0,0,0,0,0,0,1,4,4,1,5,0,8,12,5,0,4,0,0,4,0,0,4,0,0,1,5,4,0,0,0,1,4,1,0,0,0,10,5,0,0,4,4,0,0,4,0,8,10,0,0,4,4,1,0,0,0,0,0,2,8,0,0,7,0,0,0,1,5,5,8,0,4,3,0,0,0,0,10,0,7,0,5,0,0,2,4,0,0,5,6,0,7,18,8,0,4,0,7,9,0,6,1,0,5,0,1,0,5,1,0,0,0,0,5,1,1,0,0,0,0,0,9,18,9,5,0,4,5,0,4
66,0,0,5,0,2,7,0,5,2,0,1,0,0,0,6,3,0,7,15,15,5,0,0,0,0,0,5,0,3,5,5,5,10,1,0,1,0,1,0,0,4,5,5,11,9,2,0,4,0,3,12,2,0,1,1,10,6,3,3,5,0,0,0,0,0,0,0,1,3,5,0,5,0,5,10,4,0,5,1,1,5,0,0,4,0,0,0,2,4,0,1,0,0,1,6,2,0,1,8,10,0,0,1,3,0,0,4,1,5,10,0,0,1,1,3,1,5,0,1,0,2,8,0,1,7,0,0,0,0,5,2,9,0,9,4,0,0,0,1,9,0,8,0,7,0,0,0,1,0,0,10,6,2,8,17,7,0,5,0,6,8,0,3,1,0,5,0,1,0,2,1,0,0,0,0,5,0,0,1,0,0,0,0,8,20,10,4,0,2,5,5
67,0,0,0,4,0,0,6,0,3,0,0,9,0,0,0,4,0,0,5,13,12,4,0,0,0,0,0,4,4,2,3,3,3,8,9,0,0,0,5,0,0,2,4,4,9,7,1,0,1,0,2,11,1,0,0,0,9,5,2,0,2,0,0,0,4,8,0,0,0,1,4,0,4,0,4,9,3,0,3,0,0,2,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,6,7,0,0,0,1,0,0,2,0,2,7,0,0,0,0,1,0,7,0,0,0,0,5,0,0,4,4,0,0,0,9,0,8,0,7,1,0,0,0,0,7,0,7,0,4,0,0,4,0,0,0,8,4,1,7,15,15,5,4,0,3,5,0,1,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,4,10,19,9,3,0,0,3
68,0,0,6,0,1,0,0,12,2,9,0,0,8,0,2,6,3,0,0,5,11,9,7,6,3,0,6,0,0,6,2,3,2,3,6,8,1,0,0,2,2,0,0,1,4,8,4,2,0,0,2,5,13,3,0,0,0,6,2,0,0,1,0,3,0,2,6,6,1,0,0,6,0,1,0,7,6,2,0,2,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,3,0,0,0,3,4,0,3,6,0,6,0,0,0,0,4,0,0,0,0,1,0,7,0,0,0,0,5,0,0,0,2,0,6,0,9,0,8,0,5,0,0,0,0,1,6,0,6,0,10,0,0,6,0,0,6,7,1,2,8,13,14,4,1,0,2,2,6,0,0,0,2,0,0,0,6,2,2,0,3,0,5,0,6,0,10,0,0,3,9,20,10,0,0,0
